page_type,category,issue,normalized_url,matched_botify,recommendation,evidence_value,title,title_length,meta_description,meta_description_length,main_keyword,h1,h1_count,url_slug,canonical_points_to_self,in_sitemaps,noindex,nofollow,breadcrumb_exists,product_exists,offer_exists,faq_exists,unique_inlinks,unique_outlinks,depth,lcp_status,lcp_value,cls_status,cls_value,inp_status,inp_value,ranking_keyword_rows,distinct_keywords,avg_current_rank,top10_keywords,quick_win_11_20_keywords,striking_distance_21_50_keywords,lost_or_unranked_keywords,botify_audience_keywords_to_90pct
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/small-pet/guinea-pig/guinea-pig-pregnancy,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Guinea Pig Pregnancy: What To Expect and How To Care for a Pregnant Guinea Pig | Chewy,86,"Guinea pig pregnancy requires special care and close monitoring. Learn pregnancy length, warning signs, and how to care for a pregnant guinea pig.",146,how long are guinea pigs pregnant,Guinea Pig Pregnancy: What To Expect and How To Care for a Pregnant Guinea Pig,1,guinea-pig-pregnancy,True,True,False,False,False,False,False,False,52,314,2,,,,,,,6,6,5.4,5,0,0,1,41.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/small-pet/guinea-pig/vitamin-c-deficiency-in-guinea-pigs,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Vitamin C Deficiency in Guinea Pigs: What It Is and How To Prevent It | Chewy,77,"Vitamin C deficiency in guinea pigs can lead to serious health issues. Learn how to recognize the signs, treat the condition, and provide the best vitamin C for guinea pigs using trusted products available on Chewy.",215,vitamin c for guinea pigs,Vitamin C Deficiency in Guinea Pigs: What It Is and How To Prevent It,1,vitamin-c-deficiency-in-guinea-pigs,True,True,False,False,False,False,False,False,52,314,2,,,,,,,2,2,15.0,0,1,0,1,3.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/small-pet/guinea-pig/guinea-pig-grooming,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Guinea Pig Grooming: Everything a Pet Parent Needs To Know | Chewy,66,"Learn how to groom your guinea pig—from brushing and nail trims to bathing and ear care—so they stay clean, comfortable, and healthy.",133,skinny pig grooming,Guinea Pig Grooming: Everything a Pet Parent Needs To Know,1,guinea-pig-grooming,True,True,False,False,False,False,False,False,4,325,2,,,,,,,10,9,16.11,3,4,2,1,1.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/small-pet/guinea-pig/guinea-pig-care-sheet,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Guinea Pig Care Sheet | Chewy,29,Thinking about getting pet guinea pigs? Learn everything you need to know to care for them properly.,100,chewy guinea pig,Guinea Pig Care Sheet,1,guinea-pig-care-sheet,True,True,False,False,False,False,False,False,4,340,2,,,,,,,1,1,12.0,0,1,0,0,1.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/small-pet/guinea-pig/best-guinea-pig-cages,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,A Pet Parent’s Guide to the Best Guinea Pig Cages | Chewy,57,"Learn how to pick the best guinea pig cage to keep your pet safe, comfy, and happy.",83,best cage for 2 guinea pigs,A Pet Parent’s Guide to the Best Guinea Pig Cages,1,best-guinea-pig-cages,True,True,False,False,False,False,False,False,5,352,2,,,,,,,34,32,13.83,8,19,3,4,20.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/small-pet/guinea-pig/how-long-do-guinea-pigs-live,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,How Long Do Guinea Pigs Live? | Chewy,37,"How long do guinea pigs live? Learn what impacts your pet’s lifespan and how to help them live a long, happy life.",114,how long do guinea pigs live,How Long Do Guinea Pigs Live?,1,how-long-do-guinea-pigs-live,True,True,False,False,False,False,False,False,5,328,2,,,,,,,14,12,10.36,7,7,0,0,24.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/small-pet/guinea-pig/are-guinea-pigs-good-pets-for-kids,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Are Guinea Pigs Good Pets for Kids? Here’s What Parents Should Know | Chewy,75,"Considering a guinea pig for your child? Learn the pros, responsibilities, and what every family should know before bringing home this lovable, kid-friendly pet.",161,are guinea pigs good pets for kids,Are Guinea Pigs Good Pets for Kids? Here’s What Parents Should Know,1,are-guinea-pigs-good-pets-for-kids,True,True,False,False,False,False,False,False,5,343,2,,,,,,,2,2,11.0,0,1,0,1,9.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/small-pet/guinea-pig/do-guinea-pigs-like-to-be-held,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Do Guinea Pigs Like to Be Held? | Chewy,39,Find out if your pig enjoys cuddles or would prefer you to admire them from afar. Then learn the proper way to handle your pig.,127,american guinea pig handling,Do Guinea Pigs Like to Be Held? How To Pick Up Your Pig,1,do-guinea-pigs-like-to-be-held,True,True,False,False,False,False,False,False,5,319,2,,,,,,,1,1,18.0,0,1,0,0,12.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/small-pet/guinea-pig/can-guinea-pigs-eat-celery,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Can Guinea Pigs Eat Celery? | Chewy,35,"Can guinea pigs eat celery? Learn which parts are safe, how much to feed, and tips for adding celery to your guinea pig’s diet.",127,,Can Guinea Pigs Eat Celery?,1,can-guinea-pigs-eat-celery,True,True,False,False,False,False,False,False,4,318,2,,,,,,,,,,,,,,18.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/small-pet/guinea-pig/is-spaying-guinea-pigs-safe,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Is Spaying Guinea Pigs Safe? | Chewy,36,"Wondering if spaying your guinea pig is safe? Learn about the risks, potential benefits, and why this might not always be the best option.",138,,Is Spaying Guinea Pigs Safe? When to Do It and Why,1,is-spaying-guinea-pigs-safe,True,True,False,False,False,False,False,False,6,309,2,,,,,,,,,,,,,,1.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/small-pet/guinea-pig/why-do-guinea-pigs-squeak,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Why Do Guinea Pigs Squeak? Is This Normal? | Chewy,50,Learning why guinea pigs squeak helps you tune in to your pet’s behavior and know when they’re content—or need a little help.,125,guinea pig wheeking,Why Do Guinea Pigs Squeak? Is This Normal?,1,why-do-guinea-pigs-squeak,True,True,False,False,False,False,False,False,7,322,2,,,,,,,1,1,24.0,0,0,1,0,11.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/small-pet/guinea-pig/safety-tips-for-taking-guinea-pig-outside,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Safety Tips for Taking Your Guinea Pig Outside | Chewy,54,Outdoor time is a good way to enrich your guinea pig’s life. Our vet experts offer how to safely take your little friend outside.,129,,Safety Tips for Taking Your Guinea Pig Outside,1,safety-tips-for-taking-guinea-pig-outside,True,True,False,False,False,False,False,False,4,314,2,,,,,,,,,,,,,,1.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/small-pet/guinea-pig/guinea-pig-teeth,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Guinea Pig Teeth: Common Problems and Care Tips | Chewy,55,Learn how to care for guinea pig teeth and maintain their dental health. Spot issues early and ensure your pig’s well-being with our tips.,138,how many teeth do guinea pigs have,What to Know About Caring for Guinea Pig Teeth: Signs of Tooth Trouble and More,1,guinea-pig-teeth,True,True,False,False,False,False,False,False,9,320,2,,,,,,,2,2,2.5,2,0,0,0,8.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/training-and-behavior/how-to-train-a-cat-to-fetch,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,How to Teach a Cat to Fetch | Chewy,35,"Yes, cats can fetch too! Grab some treats and your cat's favorite toy, and follow our step-by-step guide to learn how to teach a cat to fetch.",142,how to teach a cat to fetch,"How to Teach a Cat To Fetch (Yes, It’s Possible)",1,how-to-train-a-cat-to-fetch,True,True,False,False,False,False,False,False,37,315,2,,,,,,,3,3,6.0,3,0,0,0,22.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/general/behavior-breeds-8-cat-breeds-that-love-water,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,8 Cat Breeds Who Love Water | Chewy,35,"From their history as hunters and travelers, some cats love both swimming in and being around water.",100,cats that like water,8 Cat Breeds Who Love Water,1,behavior-breeds-8-cat-breeds-that-love-water,True,True,False,False,False,False,False,False,4,307,2,,,,,,,3,3,3.33,3,0,0,0,31.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/general/behavior-breeds-top-10-cat-breeds-for-kids,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Top 10 Cat Breeds for Kids | Chewy,34,These ten cat breeds are the best for a kid-friendly household.,63,,Top 10 Cat Breeds for Kids,1,behavior-breeds-top-10-cat-breeds-for-kids,True,True,False,False,False,False,False,False,17,307,2,,,,,,,,,,,,,,9.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat-breeds/norwegian-forest-cat,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,"Norwegian Forest Cat Breed: Characteristics, Care & Photos | Chewy",66,"Norwegian Forest Cats are large, fluffy cats. Learn if this breed is right for you and your family.",99,,Norwegian Forest Cat,1,norwegian-forest-cat,True,True,False,False,True,False,False,True,5,345,2,,,,,,,,,,,,,,12.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat-breeds/siberian-cat,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,"Siberian Cat Breed: Characteristics, Care & Photos | Chewy",58,Siberian cats are a longhaired and friendly breed. Learn if Siberian kittens and cats are the best fit for your home.,117,,Siberian Cat,1,siberian-cat,True,True,False,False,True,False,False,True,6,341,2,,,,,,,,,,,,,,10.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat-breeds/himalayan-cat,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,"Himalayan Cat Breed: Characteristics, Care & Photos | Chewy",59,Himalayan cats combine the best features of Siamese and Persian cats. Learn if a Himalayan kitten is a good fit for your family.,128,,Himalayan Cat,1,himalayan-cat,True,True,False,False,True,False,False,True,3,329,2,,,,,,,,,,,,,,43.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/training-and-behavior/how-to-help-a-cat-lose-weight,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,How To Help Your Cat Lose Weight | Chewy,40,"Wondering how to help a cat lose weight? Learn how to tell if your cat is overweight, and how to maintain a healthy weight long-term.",133,cat weight loss food,How To Help Your Cat Lose Weight,1,how-to-help-a-cat-lose-weight,True,True,False,False,False,False,False,False,10,335,2,,,,,,,4,4,21.33,0,1,2,1,22.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/training-and-behavior/health-pet-fitness-20-ways-to-exercise-your-cat,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,25 Cat Exercises and Activities To Keep Your Cat Fit | Chewy,60,Discover 25 cat exercises and activities that will keep your cat mentally and physically fit.,93,cat workout,25 Cat Exercises and Activities To Keep Your Cat Fit,1,health-pet-fitness-20-ways-to-exercise-your-cat,True,True,False,False,False,False,False,False,24,369,2,,,,,,,6,6,8.25,4,0,0,2,16.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/dental-disease-in-cats,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,"What Is Dental Disease in Cats? Learn the Symptoms, Causes, and Treatment | Chewy",81,Dental disease in cats affects more than half of kitties. Here’s how to prevent and protect your cat from dental disease.,121,,"What Is Dental Disease in Cats? Learn the Symptoms, Causes, and Treatment",1,dental-disease-in-cats,True,True,False,False,False,False,False,False,31,328,2,,,,,,,,,,,,,,1.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/training-and-behavior/behavior-pet-facts-why-do-cats-like-boxes,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Why Do Cats Love Boxes? | Chewy,31,"If your cat loves boxes, you’re not alone. We talked to experts to find out why cats seek out cardboard boxes.",110,why do cats sit in boxes,Why Do Cats Love Boxes? Is This Normal?,1,behavior-pet-facts-why-do-cats-like-boxes,True,True,False,False,False,False,False,False,12,318,2,,,,,,,2,2,12.0,0,1,0,1,2.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/hip-dysplasia-in-cats,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,What Is Hip Dysplasia in Cats? | Chewy,38,"Wondering why your cat is limping or avoiding jumps? Learn the signs, causes, diagnosis, and treatment options for hip dysplasia in cats—including how to manage it at home.",172,,What Is Hip Dysplasia in Cats? How Is It Diagnosed?,1,hip-dysplasia-in-cats,True,True,False,False,False,False,False,False,6,332,2,,,,,,,,,,,,,,2.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/how-to-tell-if-your-cat-is-in-pain,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,How To Tell If Your Cat Is In Pain | Chewy,42,Learn how to tell if a cat is in pain with advice from vet experts. Understand symptoms like vocalizing and changes in litter box habits to help your cat.,154,,How To Tell if Your Cat Is in Pain,1,how-to-tell-if-your-cat-is-in-pain,True,True,False,False,False,False,False,False,33,324,2,,,,,,,,,,,,,,7.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/arthritis-in-cats,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,What Is Arthritis in Cats? What Are the Signs? | Chewy,54,"Wondering if your cat has arthritis? Learn the signs, causes, treatments, and how to ease your cat’s pain at home.",114,,What Is Arthritis in Cats? What Are the Signs?,1,arthritis-in-cats,True,True,False,False,False,False,False,False,33,358,2,,,,,,,,,,,,,,3.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/training-and-behavior/persian-cat-behavior-tips,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Persian Cat Behavior Tips | Chewy,33,BeChewy teaches you all about Persian cat behaviors including what to expect and the do's and don't's of owning one.,116,persian cat behavior,Persian Cat Behavior Tips,1,persian-cat-behavior-tips,True,True,False,False,False,False,False,False,9,307,2,,,,,,,2,2,3.0,2,0,0,0,12.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/dog/health-and-wellness/pet-allergies,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,How To Beat Pet Allergies | Chewy,33,"Struggling with pet allergies? Discover effective ways to manage symptoms, reduce allergens at home, and live comfortably with your furry friend.",145,signs of allergies cats chewy,Pet Allergies: What To Do If You’re Allergic to Your Cat or Dog,1,pet-allergies,True,True,False,False,False,False,False,False,7,344,2,,,,,,,1,1,2.0,1,0,0,0,1.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/dog/food-and-nutrition/know-your-omegas-good-fats-for-dogs,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,"Omega Fatty Acids for Dogs: What They Are, Benefits, and More | Chewy",69,"Learn how omega-3 for dogs and other fatty acids can improve your dog's health, and get a vet's suggestions for the best supplements for dogs.",142,omega fatty acids for dogs,"Omegas for Dogs: What They Are, Benefits, and Dosage",1,know-your-omegas-good-fats-for-dogs,True,True,False,False,False,False,False,False,19,320,2,,,,,,,8,8,7.5,7,0,1,0,56.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/dog/health-and-wellness/probiotics-for-dogs,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,What Are Probiotics for Dogs? | Chewy,37,"Wondering if your dog needs probiotics? Learn how they work, when a veterinarian might recommend them, and more.",112,dog probiotics,Probiotics for Dogs: Does My Dog Need Them?,1,probiotics-for-dogs,True,True,False,False,False,False,False,False,22,322,2,,,,,,,9,8,16.75,1,1,2,5,20.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/dog/food-and-nutrition/dog-food-allergies-symptoms-and-treatment,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,"Dog Food Allergy: Symptoms, Treatment, and More | Chewy",55,"If you suspect your dog has a food allergy, it’s important to identify—and eliminate—the source. Here’s how to handle a dog food allergy.",137,best dog foods for allergies,"How To Identify a Dog Food Allergy, Manage It, and More",1,dog-food-allergies-symptoms-and-treatment,True,True,False,False,False,False,False,False,59,319,2,,,,,,,5,5,3.0,1,0,0,4,6.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/dog/health-and-wellness/cancer-in-dogs,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,What Is Cancer in Dogs? And What Are the Signs? | Chewy,55,"Cancer in dogs is one of the most common health concerns pet parents face, especially as their canine companions get older.",123,how do dogs get cancer,What Is Cancer in Dogs? And What Are the Signs?,1,cancer-in-dogs,True,True,False,False,False,False,False,False,32,332,2,,,,,,,1,1,15.0,0,1,0,0,9.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/dog/general/when-is-a-dog-considered-senior-what-to-know-about-senior-dog-age,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,When Is a Dog Considered a Senior? | Chewy,42,"Wondering when a dog is considered a senior? Learn how aging affects dogs based on size and breed, plus how to care for your senior pup.",136,age of dog,When Is a Dog Considered a Senior? What To Know About Senior Dog Age,1,when-is-a-dog-considered-senior-what-to-know-about-senior-dog-age,True,True,False,False,False,False,False,False,19,334,2,,,,,,,5,5,10.0,3,1,1,0,66.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/dog/health-and-wellness/arthritis-in-dogs,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Arthritis in Dogs | Chewy,25,"Arthritis in dogs can cause pain, stiffness, and mobility issues. Learn the signs of dog arthritis, treatment options, and ways to help your pup stay comfortable.",162,natural remedies for arthritis in dogs,"Arthritis in Dogs: Signs, Causes, and Pain Management",1,arthritis-in-dogs,True,True,False,False,False,False,False,False,100,355,2,,,,,,,3,3,12.67,1,2,0,0,74.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/dog/food-and-nutrition/enrichment-bowls-for-dogs-recipes,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,How To Make Enrichment Bowls for Dogs | Chewy,45,"Make easy enrichment bowls for dogs with yogurt, pumpkin, or bone broth plus fun mix-ins. Get two simple recipes (including a hydrating version) and tips.",154,,How To Make Enrichment Bowls for Your Pup—A Build-Your-Own Summer Treat,1,enrichment-bowls-for-dogs-recipes,True,True,False,False,False,False,False,False,312,346,2,,,,,,,,,,,,,,4.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/dog/food-and-nutrition/can-dogs-eat-macadamia-nuts,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Can Dogs Eat Macadamia Nuts? Risks and What To Do | Chewy,57,"Can dogs eat macadamia nuts? Learn why macadamia nuts are dangerous for dogs, what symptoms to watch for, and when to call your vet.",132,,Can Dogs Eat Macadamia Nuts?,1,can-dogs-eat-macadamia-nuts,True,True,False,False,False,False,False,False,301,317,2,,,,,,,,,,,,,,10.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/dog/food-and-nutrition/can-dogs-eat-twizzlers,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Can Dogs Eat Twizzlers? Risks and Safer Alternatives | Chewy,60,Can dogs eat Twizzlers? Learn why this candy is not a good choice for dogs and what to do if your pup eats some.,112,can dogs eat twizzlers,Can Dogs Eat Twizzlers?,1,can-dogs-eat-twizzlers,True,True,False,False,False,False,False,False,299,316,2,,,,,,,2,2,2.0,2,0,0,0,14.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/gingivitis-in-cats,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,"Gingivitis in Cats: Symptoms, Treatment and Pictures | Chewy",60,"If left unchecked, gingivitis in cats can lead to more oral problems in your furry friend. (And no one wants that!) Here's how to prevent it.",141,how to treat gingivitis in cats at home,"What Does Gingivitis in Cats Look Like? Symptoms, Treatment and Pictures",1,gingivitis-in-cats,True,True,False,False,False,False,False,False,22,314,2,,,,,,,4,4,15.25,0,3,1,0,9.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/cancer-in-cats,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,What Is Cancer in Cats? What Are the Signs? | Chewy,51,"Cancer in cats can be hard to detect, making early diagnosis crucial. Learn the signs, common tumor types, and treatment options.",129,feline cancer,What Is Cancer in Cats? What Are the Signs?,1,cancer-in-cats,True,True,False,False,False,False,False,False,37,333,2,,,,,,,1,1,,0,0,0,1,5.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/food-and-nutrition/food-allergies-in-cats,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,What Are Food Allergies in Cats? | Chewy,40,"Food allergies in cats can cause itching, digestive issues, and discomfort. Learn the signs, common allergens, and how to help.",127,cat food allergies,What Are Food Allergies in Cats? What Are the Signs?,1,food-allergies-in-cats,True,True,False,False,False,False,False,False,28,323,2,,,,,,,2,2,15.0,1,0,1,0,2.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/cod-liver-oil-for-cats,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Cod Liver Oil for Cats: Does It Actually Help?,46,"Cod liver oil for cats provides omega-3 fatty acids plus vitamins A and D. It may sound useful, but evidence in cats is limited and too much can be risky.",154,,Cod Liver Oil for Cats: Does It Actually Help?,1,cod-liver-oil-for-cats,True,False,False,False,False,False,False,False,229,315,2,,,,,,,,,,,,,,3.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/roundworms-in-cats,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,"Roundworms in Cats: Signs, Treatment, and Prevention | Chewy",60,"Roundworms in cats are common intestinal parasites—especially in kittens. Learn the symptoms, how vets treat roundworms, and how to prevent reinfection.",152,,"Roundworms in Cats: Signs, Treatment, and Prevention",1,roundworms-in-cats,True,True,False,False,False,False,False,False,230,329,2,,,,,,,,,,,,,,2.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/heartworm-in-cats,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,"Heartworm in Cats: Symptoms, Treatment, and Prevention | Chewy",62,"Heartworm disease in cats can be hard to diagnose and difficult to treat. Learn symptoms, testing, treatment options, and how to prevent heartworm in cats.",155,,"Heartworm in Cats: Symptoms, Treatment, and Prevention",1,heartworm-in-cats,True,True,False,False,False,False,False,False,228,317,2,,,,,,,,,,,,,,6.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/how-to-help-a-dehydrated-cat,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Dehydration in Cats: Signs and How To Help | Chewy,50,"Worried you have a dehydrated cat? Learn the signs, how much water cats need each day, what to do at home, and when to call your vet.",133,dehydrated cat,Dehydration in Cats: Signs and How To Help a Dehydrated Cat,1,how-to-help-a-dehydrated-cat,True,True,False,False,False,False,False,False,237,333,2,,,,,,,6,6,19.33,2,1,3,0,10.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/potassium-citrate-for-cats,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Potassium Citrate for Cats: What You Need to Know | Chewy,57,Potassium citrate is sometimes used in cats as part of a plan to prevent certain urinary stones. It should only be used under veterinary guidance.,146,,Potassium Citrate for Cats: Promoting Urinary Health,1,potassium-citrate-for-cats,True,True,False,False,False,False,False,False,8,310,2,,,,,,,,,,,,,,5.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/how-old-can-cats-get-pregnant,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,How Old Can Cats Get Pregnant? | Chewy,38,"Learn how old cats can get pregnant, when kitten season happens, and why spaying your cat helps prevent unexpected litters and supports long-term health.",153,can cats get pregnant when not in heat,How Old Can Cats Get Pregnant?,1,how-old-can-cats-get-pregnant,True,True,False,False,False,False,False,False,5,324,2,,,,,,,3,3,14.33,0,3,0,0,68.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/cranberry-for-cats,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Cranberry for Cats: What Pet Parents Should Know | Chewy,56,"Cranberry may be discussed for urinary tract support in cats, but evidence of reliable benefits is limited. Learn when it may come up and when to call the vet.",159,,Cranberry for Cats: Potential Support for Feline UTIs,1,cranberry-for-cats,True,True,False,False,False,False,False,False,4,312,2,,,,,,,,,,,,,,13.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/olive-leaf-extract-for-cats,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Olive Leaf Extract for Cats: What You Need to Know | Chewy,58,"Olive leaf extract contains compounds that have been studied for general wellness, but there is little proof of benefit in cats, so check with your vet.",152,,Olive Leaf Extract for Cats: What You Need to Know,1,olive-leaf-extract-for-cats,True,True,False,False,False,False,False,False,4,310,2,,,,,,,,,,,,,,2.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/zinc-supplements-for-cats,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Should You Give Your Cat Zinc Supplements? | Chewy,50,"Zinc is an essential mineral for cats, but most healthy cats get enough from food. Learn when a zinc supplement may be appropriate and why too much can be risky.",161,,Should You Give Your Cat Zinc Supplements?,1,zinc-supplements-for-cats,True,True,False,False,False,False,False,False,4,312,2,,,,,,,,,,,,,,3.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/coconut-oil-for-cats,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Coconut Oil for Cats | Chewy,28,Coconut oil is a food topper some cat parents ask about. It is not a must-have supplement for most cats and evidence of clear cat-specific benefits is limited.,159,is coconut oil safe for cats,Coconut Oil for Cats: What the Evidence Shows,1,coconut-oil-for-cats,True,True,False,False,False,False,False,False,4,312,2,,,,,,,3,3,15.33,0,3,0,0,5.0
Editorial,Speed,Speed measurement missing,https://www.chewy.com/education/cat/health-and-wellness/how-to-get-your-dog-or-cat-to-drink-more-water,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,How To Get Your Dog or Cat To Drink More Water | Chewy,54,"Is your pet drinking enough water? Try these vet-approved hydration tips for dogs and cats, from fresh bowls to fountains and wet food.",135,,How To Get Your Dog or Cat To Drink More Water,1,how-to-get-your-dog-or-cat-to-drink-more-water,True,False,False,False,False,False,False,False,5,321,2,,,,,,,,,,,,,,
