page_type,category,issue,normalized_url,matched_botify,recommendation,evidence_value,title,title_length,meta_description,meta_description_length,main_keyword,h1,h1_count,url_slug,canonical_points_to_self,in_sitemaps,noindex,nofollow,breadcrumb_exists,product_exists,offer_exists,faq_exists,unique_inlinks,unique_outlinks,depth,lcp_status,lcp_value,cls_status,cls_value,inp_status,inp_value,ranking_keyword_rows,distinct_keywords,avg_current_rank,top10_keywords,quick_win_11_20_keywords,striking_distance_21_50_keywords,lost_or_unranked_keywords,botify_audience_keywords_to_90pct
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/kidney-care-169718,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Hill's Prescription Diet Kidney Care for Cats - Free shipping | Chewy,69,Shop Chewy for low prices and the best Kidney Care! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,228,,Hill's Prescription Diet Kidney Care for Cats,1,kidney-care,True,True,False,False,True,False,False,False,2,322,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/cancer-patient-support-169726,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Hill's Prescription Diet Cancer Patient Support for Cats - Free shipping | Chewy,80,Shop Chewy for low prices and the best Cancer Patient Support! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,239,,Hill's Prescription Diet Cancer Patient Support for Cats,1,cancer-patient-support,True,True,False,False,True,False,False,False,2,307,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/d-8967,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Hill's Prescription Diet a/d for Cats - Free shipping | Chewy,61,Shop Chewy for low prices and the best a/d products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,229,,Hill's Prescription Diet a/d for Cats,1,d,True,False,False,False,True,False,False,False,2,306,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/dd-8921,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Hill's Prescription Diet d/d for Cats - Free shipping | Chewy,61,Shop Chewy for low prices and the best d/d products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,229,,Hill's Prescription Diet d/d for Cats,1,dd,True,True,False,False,True,False,False,False,2,308,3,,,,,,,,,,,,,,3.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/id-8923,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Hill's Prescription Diet i/d for Cats - Free shipping | Chewy,61,Shop Chewy for low prices and the best i/d products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,229,,Hill's Prescription Diet i/d for Cats,1,id,True,True,False,False,True,False,False,False,2,308,3,,,,,,,,,,,,,,2.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/kd-8925,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Hill's Prescription Diet k/d for Cats - Free shipping | Chewy,61,Shop Chewy for low prices and the best k/d products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,229,,Hill's Prescription Diet k/d for Cats,1,kd,True,True,False,False,True,False,False,False,2,318,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/md-8927,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Hill's Prescription Diet m/d for Cats - Free shipping | Chewy,61,Shop Chewy for low prices and the best m/d products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,229,,Hill's Prescription Diet m/d for Cats,1,md,True,True,False,False,True,False,False,False,2,308,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/metabolic-8928,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Hill's Prescription Diet Metabolic for Cats - Free shipping | Chewy,67,Shop Chewy for low prices and the best Metabolic products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,235,,Hill's Prescription Diet Metabolic for Cats,1,metabolic,True,True,False,False,True,False,False,False,2,312,3,,,,,,,,,,,,,,2.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/rd-8929,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Hill's Prescription Diet r/d for Cats - Free shipping | Chewy,61,Shop Chewy for low prices and the best r/d products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,229,,Hill's Prescription Diet r/d for Cats,1,rd,True,True,False,False,True,False,False,False,2,307,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/td-8931,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Hill's Prescription Diet t/d for Cats - Free shipping | Chewy,61,Shop Chewy for low prices and the best t/d products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,229,,Hill's Prescription Diet t/d for Cats,1,td,True,True,False,False,True,False,False,False,2,306,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/wd-8932,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Hill's Prescription Diet w/d for Cats - Free shipping | Chewy,61,Shop Chewy for low prices and the best w/d products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,229,chewy prescription cat food,Hill's Prescription Diet w/d for Cats,1,wd,True,True,False,False,True,False,False,False,2,307,3,,,,,,,1,1,28.0,0,0,1,0,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/yd-8933,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Hill's Prescription Diet y/d for Cats - Free shipping | Chewy,61,Shop Chewy for low prices and the best y/d products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,229,,Hill's Prescription Diet y/d for Cats,1,yd,True,True,False,False,True,False,False,False,3,307,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/zd-8934,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Hill's Prescription Diet z/d for Cats - Free shipping | Chewy,61,Shop Chewy for low prices and the best z/d products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,229,,Hill's Prescription Diet z/d for Cats,1,zd,True,True,False,False,True,False,False,False,2,307,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/petmate-7270,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Petmate - Free shipping | Chewy,31,Shop Chewy for low prices and the best Petmate products! We carry a large selection and the top brands like Petmate and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,224,petmate,Petmate,1,petmate,True,True,False,False,True,False,False,False,149,343,3,,,,,,,1,1,13.0,0,1,0,0,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/marineland-7018,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Marineland - Free shipping | Chewy,34,"Shop Chewy for low prices and the best Marineland products! We carry a large selection and the top brands like Marineland, Omega One, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",242,marineland fish supplies,Marineland,1,marineland,True,True,False,False,True,False,False,True,95,340,3,,,,,,,1,1,20.0,0,1,0,0,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/optixcare-7184,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Optixcare - Free shipping | Chewy,33,Shop Chewy for low prices and the best Optixcare products! We carry a large selection and the top brands like Optixcare and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,228,,Optixcare,1,optixcare,True,True,False,False,True,False,False,False,7,308,3,,,,,,,,,,,,,,3.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/caru-6586,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Caru - Free shipping | Chewy,28,Shop Chewy for low prices and the best Caru products! We carry a large selection and the top brands like Caru and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,218,caru,Caru,1,caru,True,True,False,False,True,False,False,False,54,344,3,,,,,,,4,4,10.5,2,2,0,0,2.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/shop-by-dog-165838,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Shop by Dog - Free shipping | Chewy,35,"Shop Chewy for low prices and the best Shop by Dog! We carry a large selection and the top brands like Pedigree, Greenies, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",231,chewy .com dog food,Shop by Dog,1,shop-by-dog,True,True,False,False,True,False,False,False,29,356,3,,,,,,,1,1,,0,0,0,1,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/shop-by-cat-165846,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Shop by Cat - Free shipping | Chewy,35,"Shop Chewy for low prices and the best Shop by Cat! We carry a large selection and the top brands like Temptations, Sheba, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",231,,Shop by Cat,1,shop-by-cat,True,True,False,False,True,False,False,False,25,354,3,,,,,,,,,,,,,,
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/crave-6648,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Crave - Free shipping | Chewy,29,Shop Chewy for low prices and the best Crave products! We carry a large selection and the top brands like Crave and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,220,,Crave,1,crave,True,True,False,False,True,False,False,False,46,311,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/whiskas-7747,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Whiskas - Free shipping | Chewy,31,Shop Chewy for low prices and the best Whiskas products! We carry a large selection and the top brands like Whiskas and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,224,,Whiskas,1,whiskas,True,True,False,False,True,False,False,False,24,307,3,,,,,,,,,,,,,,3.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/launchers-123726,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Chuckit! Launchers - Free shipping | Chewy,42,Shop Chewy for low prices and the best Launchers products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,235,,Chuckit! Launchers,1,launchers,True,True,False,False,True,False,False,False,3,311,3,,,,,,,,,,,,,,2.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/balls-sticks-123710,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Chuckit! Balls & Sticks - Free shipping | Chewy,47,Shop Chewy for low prices and the best Balls & Sticks! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,231,,Chuckit! Balls & Sticks,1,balls-sticks,True,True,False,False,True,False,False,False,3,341,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/flyers-123734,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Chuckit! Flyers - Free shipping | Chewy,39,Shop Chewy for low prices and the best Flyers products! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,232,chuckit! flyers,Chuckit! Flyers,1,flyers,True,True,False,False,True,False,False,False,3,313,3,,,,,,,1,1,6.0,1,0,0,0,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/tug-toss-123718,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Chuckit! Tug & Toss - Free shipping | Chewy,43,Shop Chewy for low prices and the best Tug & Toss! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,227,,Chuckit! Tug & Toss,1,tug-toss,True,True,False,False,True,False,False,False,3,321,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/indoor-play-123742,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Chuckit! Indoor Play - Free shipping | Chewy,44,Shop Chewy for low prices and the best Indoor Play! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,228,chuckit! indoor play,Chuckit! Indoor Play,1,indoor-play,True,True,False,False,True,False,False,False,3,313,3,,,,,,,1,1,8.0,1,0,0,0,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/water-play-123750,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Chuckit! Water Play - Free shipping | Chewy,43,Shop Chewy for low prices and the best Water Play! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,227,chuckit! water play,Chuckit! Water Play,1,water-play,True,True,False,False,True,False,False,False,3,310,3,,,,,,,1,1,2.0,1,0,0,0,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/hip-joint-14148,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Zesty Paws Hip & Joint - Free shipping | Chewy,46,Shop Chewy for low prices and the best Hip & Joint! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,228,zesty paws hip & joint,Zesty Paws Hip & Joint,1,hip-joint,True,True,False,False,True,False,False,False,176,320,3,,,,,,,1,1,22.0,0,0,1,0,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/api-6445,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,API - Free shipping | Chewy,27,"Shop Chewy for low prices and the best API products! We carry a large selection and the top brands like API, Activ-Betta, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",230,,API,1,api,True,True,False,False,True,False,False,False,218,342,3,,,,,,,,,,,,,,2.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/midwest-7061,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,"MidWest Pet Products: Cages, Carriers & More - Free Shipping|Chewy",66,"Shop Chewy for low prices on MidWest Pet Products. We carry a wide selection of MidWest Pet Products including pet crates, carriers, crate pads, crate accessories, cat scratching posts and much more. FREE shipping on orders $49+ and the BEST customer service!",259,,MidWest,1,midwest,True,True,False,False,True,False,False,False,619,344,3,,,,,,,,,,,,,,3.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/elitefield-6729,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,EliteField - Free shipping | Chewy,34,Shop Chewy for low prices and the best EliteField products! We carry a large selection and the top brands like EliteField and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,230,elitefield,EliteField,1,elitefield,True,True,False,False,True,False,False,False,296,326,3,,,,,,,1,1,3.0,1,0,0,0,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/toys-10593,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Frisco Toys for Cats - Free shipping | Chewy,44,Shop Chewy for low prices and the best Toys products! We carry a large selection and the top brands like Frisco and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,220,frisco cat toys,Frisco Toys for Cats,1,toys,True,True,False,False,True,False,False,False,95,347,3,,,,,,,3,3,9.0,2,0,1,0,2.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/frisco-6767,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Frisco Pet Supplies - Free Shipping | Chewy,43,"Shop Chewy for low prices and the best Frisco products! We carry a large selection and the top brands like Frisco, Buckle-Down, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",236,frisco by chewy,Frisco by Chewy,1,frisco,False,False,False,False,True,False,False,False,57,369,3,,,,,,,7,7,7.67,4,1,1,1,
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/trees-scratchers-10594,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Frisco Trees & Scratchers for Cats - Free shipping | Chewy,58,Shop Chewy for low prices and the best Trees & Scratchers! We carry a large selection and the top brands like Frisco and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,225,chewy cat scratcher,Frisco Trees & Scratchers for Cats,1,trees-scratchers,True,True,False,False,True,False,False,False,91,343,3,,,,,,,2,2,,0,0,0,2,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/shop-by-dog-10578,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Frisco for Dogs - Free shipping | Chewy,39,Shop Chewy for low prices and the best Shop By Dog! We carry a large selection and the top brands like Frisco and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,218,frisco by chewy,Frisco for Dogs,1,shop-by-dog,True,True,False,False,True,False,False,False,136,356,3,,,,,,,4,4,16.0,1,1,1,1,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/shop-by-cat-10588,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Frisco Shop By Cat - Free shipping | Chewy,42,Shop Chewy for low prices and the best Shop By Cat! We carry a large selection and the top brands like Frisco and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,218,frisco shop by cat,Frisco Shop By Cat,1,shop-by-cat,True,True,False,False,True,False,False,False,121,357,3,,,,,,,9,9,17.5,2,1,3,3,4.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/pet-parent-gifts-12222,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Pet Parent Gifts - Free shipping | Chewy,40,Shop Chewy for low prices and the best Pet Parent Gifts! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,233,,Pet Parent Gifts,1,pet-parent-gifts,True,True,False,False,True,False,False,False,64,347,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/shop-by-small-pet-14237,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Frisco for Small Pets - Free shipping | Chewy,45,Shop Chewy for low prices and the best Shop by Small Pet! We carry a large selection and the top brands like Frisco and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,224,,Frisco for Small Pets,1,shop-by-small-pet,True,True,False,False,True,False,False,False,61,341,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/shop-by-bird-100910,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Frisco For Birds - Free shipping | Chewy,40,Shop Chewy for low prices and the best Shop By Bird! We carry a large selection and the top brands like Frisco and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,219,frisco for birds,Frisco For Birds,1,shop-by-bird,True,True,False,False,True,False,False,False,58,327,3,,,,,,,1,1,7.0,1,0,0,0,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/shop-by-reptile-amphibian-121782,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Frisco for Reptiles & Amphibians - Free shipping | Chewy,56,Shop Chewy for low prices and the best Shop by Reptile & Amphibian! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,244,frisco for reptiles & amphibians,Frisco for Reptiles & Amphibians,1,shop-by-reptile-amphibian,True,True,False,False,True,False,False,False,58,316,3,,,,,,,2,2,1.0,1,0,0,1,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/frisco-birthday-collection-166678,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Frisco's Birthday Collection - Free shipping | Chewy,52,Shop Chewy for low prices and the best Frisco Birthday Collection! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,243,,Frisco's Birthday Collection,1,frisco-birthday-collection,True,True,False,False,True,False,False,False,58,338,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/cozy-up-170446,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Cozy Up - Free shipping | Chewy,31,Shop Chewy for low prices and the best Cozy Up! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,224,,Cozy Up,1,cozy-up,True,True,False,False,True,False,False,False,58,341,3,,,,,,,,,,,,,,
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/frisco-halloween-170454,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Frisco Halloween - Free shipping | Chewy,40,Shop Chewy for low prices and the best Frisco Halloween! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,233,,Frisco Halloween,1,frisco-halloween,True,False,False,False,True,False,False,False,62,345,3,,,,,,,,,,,,,,
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/smartcat-8243,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,SmartCat - Free shipping | Chewy,32,Shop Chewy for low prices and the best SmartCat products! We carry a large selection and the top brands like SmartCat and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,226,,SmartCat,1,smartcat,True,True,False,False,True,False,False,False,25,320,3,,,,,,,,,,,,,,2.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/miracle-care-8808,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Miracle Care - Free shipping | Chewy,36,"Shop Chewy for low prices and the best Miracle Care! We carry a large selection and the top brands like Miracle Care, Frisco, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",234,miracle care,Miracle Care,1,miracle-care,True,True,False,False,True,False,False,False,42,332,3,,,,,,,2,1,,0,0,0,2,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/trifexis-6726,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Trifexis - Free shipping | Chewy,32,Shop Chewy for low prices and the best Trifexis products! We carry a large selection and the top brands like Trifexis and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,226,,Trifexis,1,trifexis,True,True,False,False,True,False,False,False,15,309,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/penn-plax-7223,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Penn-Plax - Free shipping | Chewy,33,Shop Chewy for low prices and the best Penn-Plax products! We carry a large selection and the top brands like Penn-Plax and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,228,penn-plax,Penn-Plax,1,penn-plax,True,True,False,False,True,False,False,False,326,346,3,,,,,,,1,1,5.0,1,0,0,0,2.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/planet-pleasures-8827,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Planet Pleasures - Free shipping | Chewy,40,Shop Chewy for low prices and the best Planet Pleasures! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,233,planet pleasures bird toys,Planet Pleasures,1,planet-pleasures,True,True,False,False,True,False,False,False,143,340,3,,,,,,,2,2,,0,0,0,2,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/canine-carry-outs-6582,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Canine Carry Outs - Free shipping | Chewy,41,Shop Chewy for low prices and the best Canine Carry Outs! We carry a large selection and the top brands like Canine Carry Outs and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,235,canine carry outs,Canine Carry Outs,1,canine-carry-outs,True,True,False,False,True,False,False,False,33,319,3,,,,,,,3,3,6.67,3,0,0,0,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/omega-one-7166,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Omega One - Free shipping | Chewy,33,"Shop Chewy for low prices and the best Omega One! We carry a large selection and the top brands like Omega One, Marineland, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",232,,Omega One,1,omega-one,True,True,False,False,True,False,False,True,67,341,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/tropiclean-7636,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,TropiClean - Free shipping | Chewy,34,"Shop Chewy for low prices and the best TropiClean products! We carry a large selection and the top brands like TropiClean, Frisco, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",239,tropiclean,TropiClean,1,tropiclean,True,True,False,False,True,False,False,False,245,351,3,,,,,,,2,2,12.0,0,2,0,0,6.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/super-bird-creations-125462,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Super Bird Creations - Free shipping | Chewy,44,Shop Chewy for low prices and the best Super Bird Creations! We carry a large selection and the top brands like American Journey and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,237,,Super Bird Creations,1,super-bird-creations,True,True,False,False,True,False,False,False,193,343,3,,,,,,,,,,,,,,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/sav-caf-15768,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,Sav-A-Caf - Free shipping | Chewy,33,"Shop Chewy for low prices and the best Sav-A-Caf products! We carry a large selection and the top brands like Sav-A-Caf, Farm Innovators, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",246,sav-a-caf,Sav-A-Caf,1,sav-caf,True,True,False,False,True,False,False,False,23,316,3,,,,,,,1,1,11.0,0,1,0,0,1.0
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/worlds-best-7757,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,World's Best Cat Litter & Kitty Litter | Chewy,46,"Discover World's Best Cat Litter on Chewy, with a range of options to choose from and tens of thousands of customer reviews. Get free shipping now on orders $49+!",162,cat litter chewy,World's Best Cat Litter Long Lasting Odor Control,2,worlds-best,False,False,False,False,True,False,False,True,1,316,3,,,,,,,2,2,18.5,0,2,0,0,
Brand,Speed,Speed measurement missing,https://www.chewy.com/brands/checkup-139582,True,Expand CrUX/PageSpeed/Botify field coverage; missing measurements are excluded from the score.,,CheckUp Test Kits - Free shipping | Chewy,41,Shop Chewy for low prices and the best CheckUp products! We carry a large selection and the top brands like CheckUp and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!,224,,CheckUp,1,checkup,True,True,False,False,True,False,False,True,12,314,3,,,,,,,,,,,,,,1.0
