page_type,category,issue,normalized_url,matched_botify,recommendation,evidence_value,title,title_length,meta_description,meta_description_length,main_keyword,h1,h1_count,url_slug,canonical_points_to_self,in_sitemaps,noindex,nofollow,breadcrumb_exists,product_exists,offer_exists,faq_exists,unique_inlinks,unique_outlinks,depth,lcp_status,lcp_value,cls_status,cls_value,inp_status,inp_value,ranking_keyword_rows,distinct_keywords,avg_current_rank,top10_keywords,quick_win_11_20_keywords,striking_distance_21_50_keywords,lost_or_unranked_keywords,botify_audience_keywords_to_90pct
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/french-bulldog-puppy-health_s131092,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best French Bulldog Puppy Health & Wellness Products 2026: According to Reviews | Chewy,87,Check out the best health and wellness products. These popular top-rated products are loved by customers with french bulldog puppies. Let us help you find the top products for your french bulldog!,196,best french bulldog puppy health and wellness,Best French Bulldog Puppy Health and Wellness,1,french-bulldog-puppy-health,True,True,False,False,True,False,False,True,2,337,2,,,,,,,4,4,12.5,1,3,0,0,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/french-bulldog-puppy-toys_s131116,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best French Bulldog Puppy Toys 2026: According to Reviews | Chewy,65,Check out the best toys. These top-rated products have been reviewed by Chewy vets and are loved by customers with french bulldog puppies. Let us help you find the top products for your french bulldog!,201,best french bulldog puppy toys,Best French Bulldog Puppy Toys,1,french-bulldog-puppy-toys,True,True,False,False,True,False,False,True,2,336,2,,,,,,,20,18,11.53,11,6,2,1,3.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/toys-for-french-bulldogs_s142982,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Toys for French Bulldogs 2026: According to Reviews | Chewy,64,Checkout Today's Best Toys for French Bulldogs. Our customers believe that these are the Best Toys for French Bulldogs products out there.,138,best chew toys for french bulldogs,Best Toys For French Bulldogs,1,toys-for-french-bulldogs,True,True,False,False,True,False,False,False,5,335,2,,,,,,,1,1,,0,0,0,1,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/treats-french-bulldog-puppies_s131132,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Treats for French Bulldog Puppies 2026: According to Reviews | Chewy,73,Check out the best treats. These top-rated products have been reviewed by Chewy vets and are loved by customers with french bulldog puppies. Let us help you find the top products for your french bulldog!,203,best french bulldog treats,Best Treats For French Bulldogs,1,treats-french-bulldog-puppies,True,True,False,False,True,False,False,True,1,337,2,,,,,,,23,22,6.63,17,1,1,4,8.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/treats-for-french-bulldogs_s143198,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Treats for French Bulldogs 2026: According to Reviews | Chewy,66,Checkout Today's Best Treats for French Bulldogs. Our customers believe that these are the Best Treats for French Bulldogs products out there.,142,best dog treats for french bulldogs,Best Treats For French Bulldogs,1,treats-for-french-bulldogs,True,True,False,False,True,False,False,False,2,335,2,,,,,,,4,3,11.0,2,2,0,0,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/beds-for-huskies_s142838,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Beds for Huskies 2026: According to Reviews | Chewy,56,Checkout Today's Best Beds for Huskies. Our customers believe that these are the Best Beds for Huskies products out there.,122,best beds for huskies,Best Dog Bed For Husky,1,beds-for-huskies,True,True,False,False,True,False,False,False,2,335,2,,,,,,,1,1,4.0,1,0,0,0,9.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/dog-collars-for-huskies_s143262,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Dog Collars for Huskies 2026: According to Reviews | Chewy,63,Checkout Today's Best Dog Collars for Huskies. Our customers believe that these are the Best Dog Collars for Huskies products out there.,136,best dog collars for huskies,Best Collar For Husky,1,dog-collars-for-huskies,True,True,False,False,True,False,False,False,4,335,2,,,,,,,1,1,6.0,1,0,0,0,7.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/dog-foods-for-huskies_s140158,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Dog Foods for Huskies 2026: According to Reviews | Chewy,61,Checkout Today's Best Dog Foods for Huskies. Our customers believe that these are the Best Dog Foods for Huskies products out there.,132,best dog foods for huskies,Best Dog Food For Huskies,1,dog-foods-for-huskies,True,True,False,False,True,False,False,False,5,335,2,good,1753.0,good,0.01,,,3,2,20.0,0,1,1,1,7.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/dog-treats-for-huskies_s143310,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Dog Treats for Huskies 2026: According to Reviews | Chewy,62,Checkout Today's Best Dog Treats for Huskies. Our customers believe that these are the Best Dog Treats for Huskies products out there.,134,best dog treats for huskies,Best Dog Treats For Huskies,1,dog-treats-for-huskies,True,True,False,False,True,False,False,False,1,335,2,,,,,,,2,2,5.5,2,0,0,0,4.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/leashes-for-huskies_s142958,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Leashes for Huskies 2026: According to Reviews | Chewy,59,Checkout Today's Best Leashes for Huskies. Our customers believe that these are the Best Leashes for Huskies products out there.,128,,Best Leash For Husky,1,leashes-for-huskies,True,True,False,False,True,False,False,False,177,335,2,,,,,,,,,,,,,,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/puppy-foods-for-huskies_s172270,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Puppy Foods for Huskies 2026: According to Reviews | Chewy,63,Checkout Today's Best Puppy Foods for Huskies. Our customers believe that these are the Best Puppy Foods for Huskies products out there.,136,best dog food for huskies,Best Puppy Foods for Huskies,1,puppy-foods-for-huskies,True,True,False,False,True,False,False,False,5,335,2,,,,,,,6,5,9.0,3,2,0,1,15.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/toys-for-huskies_s143062,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Toys for Huskies 2026: According to Reviews | Chewy,56,Checkout Today's Best Toys for Huskies. Our customers believe that these are the Best Toys for Huskies products out there.,122,best toys for huskies,Best Dog Toys For Huskies,1,toys-for-huskies,True,True,False,False,True,False,False,False,4,335,2,,,,,,,1,1,6.0,1,0,0,0,15.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/beds-for-chihuahuas_s142750,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Beds for Chihuahuas 2026: According to Reviews | Chewy,59,Checkout Today's Best Beds for Chihuahuas. Our customers believe that these are the Best Beds for Chihuahuas products out there.,128,best beds for chihuahuas,Best Dog Bed For Chihuahua,1,beds-for-chihuahuas,True,True,False,False,True,False,False,False,2,335,2,,,,,,,1,1,7.0,1,0,0,0,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/dog-foods-for-chihuahuas_s140086,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Dog Foods for Chihuahuas 2026: According to Reviews | Chewy,64,Checkout Today's Best Dog Foods for Chihuahuas. Our customers believe that these are the Best Dog Foods for Chihuahuas products out there.,138,best dog food for senior chihuahua,Best Dog Food For Chihuahuas,1,dog-foods-for-chihuahuas,True,True,False,False,True,False,False,True,5,335,2,,,,,,,3,3,26.67,0,0,3,0,2.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/dog-treats-for-chihuahuas_s143302,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Dog Treats for Chihuahuas 2026: According to Reviews | Chewy,65,Checkout Today's Best Dog Treats for Chihuahuas. Our customers believe that these are the Best Dog Treats for Chihuahuas products out there.,140,best dog treats for chihuahuas,Best Dog Treats For Chihuahuas,1,dog-treats-for-chihuahuas,True,True,False,False,True,False,False,False,2,335,2,,,,,,,1,1,3.0,1,0,0,0,12.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/puppy-foods-for-chihuahuas_s172294,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Puppy Foods for Chihuahuas 2026: According to Reviews | Chewy,66,Checkout Today's Best Puppy Foods for Chihuahuas. Our customers believe that these are the Best Puppy Foods for Chihuahuas products out there.,142,best dog food for chihuahua,Best Puppy Foods for Chihuahuas,1,puppy-foods-for-chihuahuas,True,True,False,False,True,False,False,False,6,335,2,,,,,,,11,10,14.64,5,4,2,0,39.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/toys-for-chihuahuas_s142966,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Toys for Chihuahuas 2026: According to Reviews | Chewy,59,Checkout Today's Best Toys for Chihuahuas. Our customers believe that these are the Best Toys for Chihuahuas products out there.,128,best toys for chihuahuas,Best Toys For Chihuahuas,1,toys-for-chihuahuas,True,True,False,False,True,False,False,False,5,335,2,,,,,,,1,1,4.0,1,0,0,0,6.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/beds-for-rottweilers_s142846,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Beds for Rottweilers 2026: According to Reviews | Chewy,60,Checkout Today's Best Beds for Rottweilers. Our customers believe that these are the Best Beds for Rottweilers products out there.,130,best beds for rottweilers,Best Dog Bed For Rottweiler,1,beds-for-rottweilers,True,True,False,False,True,False,False,False,3,335,2,,,,,,,1,1,4.0,1,0,0,0,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/collars-for-rottweilers_s142878,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Collars for Rottweilers 2026: According to Reviews | Chewy,63,Checkout Today's Best Collars for Rottweilers. Our customers believe that these are the Best Collars for Rottweilers products out there.,136,best collars for rottweilers,Best Collar For A Rottweiler,1,collars-for-rottweilers,True,True,False,False,True,False,False,False,728,335,2,,,,,,,1,1,14.0,0,1,0,0,3.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/dog-foods-for-rottweilers_s140142,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Dog Foods for Rottweilers 2026: According to Reviews | Chewy,65,Checkout Today's Best Dog Foods for Rottweilers. Our customers believe that these are the Best Dog Foods for Rottweilers products out there.,140,best dog foods for rottweilers,Best Dog Food For Rottweilers,1,dog-foods-for-rottweilers,True,True,False,False,True,False,False,False,4,335,2,,,,,,,12,12,10.36,7,3,1,1,12.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/puppy-foods-for-rottweilers_s172254,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Puppy Foods for Rottweilers 2026: According to Reviews | Chewy,67,Checkout Today's Best Puppy Foods for Rottweilers. Our customers believe that these are the Best Puppy Foods for Rottweilers products out there.,144,best food for rottweiler puppies,Best Food For Rottweiler Puppy,1,puppy-foods-for-rottweilers,True,True,False,False,True,False,False,False,6,335,2,,,,,,,6,5,9.8,3,2,0,1,10.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/toys-for-rottweilers_s143134,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Toys for Rottweilers 2026: According to Reviews | Chewy,60,Checkout Today's Best Toys for Rottweilers. Our customers believe that these are the Best Toys for Rottweilers products out there.,130,best toys for rottweilers,Best Dog Toys For Rottweilers,1,toys-for-rottweilers,True,True,False,False,True,False,False,False,3,335,2,,,,,,,1,1,8.0,1,0,0,0,9.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/dog-harnesses-for-dachshunds_s140182,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Dog Harnesses for Dachshunds 2026: According to Reviews | Chewy,68,Checkout Today's Best Dog Harnesses for Dachshunds. Our customers believe that these are the Best Dog Harnesses for Dachshunds products out there.,146,,Best Dog Harness For Dachshunds,1,dog-harnesses-for-dachshunds,True,True,False,False,True,False,False,False,20,335,2,,,,,,,,,,,,,,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/dog-toys-for-dachshund_s143270,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Dog Toys for Dachshund 2026: According to Reviews | Chewy,62,Checkout Today's Best Dog Toys for Dachshund. Our customers believe that these are the Best Dog Toys for Dachshund products out there.,134,best dog toys for dachshund,Best Toys For Dachshunds,1,dog-toys-for-dachshund,True,True,False,False,True,False,False,False,4,335,2,,,,,,,1,1,8.0,1,0,0,0,6.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/treats-for-dachshunds_s143182,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Treats for Dachshunds 2026: According to Reviews | Chewy,61,Checkout Today's Best Treats for Dachshunds. Our customers believe that these are the Best Treats for Dachshunds products out there.,132,best treats for dachshunds,Best Dog Treats For Dachschunds,1,treats-for-dachshunds,True,True,False,False,True,False,False,False,2,335,2,,,,,,,1,1,24.0,0,0,1,0,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/dog-foods-for-cane-corsos_s140078,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Dog Foods for Cane Corsos 2026: According to Reviews | Chewy,65,Checkout Today's Best Dog Foods for Cane Corsos. Our customers believe that these are the Best Dog Foods for Cane Corsos products out there.,140,best food for a cane corso,Best Dog Food For Cane Corsos,1,dog-foods-for-cane-corsos,True,True,False,False,True,False,False,True,5,335,2,,,,,,,4,4,24.0,0,1,1,2,2.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/dog-foods-for-yorkshire-terriers_s140166,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Dog Foods for Yorkshire Terriers 2026: According to Reviews | Chewy,72,Checkout Today's Best Dog Foods for Yorkshire Terriers. Our customers believe that these are the Best Dog Foods for Yorkshire Terriers products out there.,154,best dog food for yorkies,Best Dog Food For Yorkies,1,dog-foods-for-yorkshire-terriers,True,True,False,False,True,False,False,False,2,335,2,,,,,,,19,19,12.5,10,4,4,1,21.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/puppy-foods-for-boxers_s237150,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Puppy Foods for Boxers 2026: According to Reviews | Chewy,62,Checkout Today's Best Puppy Foods for Boxers. Our customers believe that these are the Best Puppy Foods for Boxers products out there.,134,,Best Puppy Food For Boxer,1,puppy-foods-for-boxers,True,True,False,False,True,False,False,False,8,335,2,,,,,,,,,,,,,,4.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/puppy-foods-for-cane-corsos_s237126,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Puppy Foods for Cane Corsos 2026: According to Reviews | Chewy,67,Checkout Today's Best Puppy Foods for Cane Corsos. Our customers believe that these are the Best Puppy Foods for Cane Corsos products out there.,144,best puppy food for cane corso,Best Puppy Foods for Cane Corsos,1,puppy-foods-for-cane-corsos,True,True,False,False,True,False,False,False,2,335,2,,,,,,,21,21,11.88,6,10,0,5,19.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/puppy-foods-for-corgis_s237142,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Puppy Foods for Corgis 2026: According to Reviews | Chewy,62,Checkout Today's Best Puppy Foods for Corgis. Our customers believe that these are the Best Puppy Foods for Corgis products out there.,134,,Best Dog Food For Corgi Puppies,1,puppy-foods-for-corgis,True,True,False,False,True,False,False,False,2,335,2,,,,,,,,,,,,,,12.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/puppy-foods-for-dobermans_s237134,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Puppy Foods for Dobermans 2026: According to Reviews | Chewy,65,Checkout Today's Best Puppy Foods for Dobermans. Our customers believe that these are the Best Puppy Foods for Dobermans products out there.,140,,Best Puppy Food For Doberman,1,puppy-foods-for-dobermans,True,True,False,False,True,False,False,False,32,335,2,,,,,,,,,,,,,,14.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/puppy-foods-for-great-danes_s172302,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Puppy Foods for Great Danes 2026: According to Reviews | Chewy,67,Checkout Today's Best Puppy Foods for Great Danes. Our customers believe that these are the Best Puppy Foods for Great Danes products out there.,144,,Best Dog Food For Great Dane Puppy,1,puppy-foods-for-great-danes,True,True,False,False,True,False,False,False,1,335,2,,,,,,,,,,,,,,7.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/puppy-foods-for-maltese_s237166,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Puppy Foods for Maltese 2026: According to Reviews | Chewy,63,Checkout Today's Best Puppy Foods for Maltese. Our customers believe that these are the Best Puppy Foods for Maltese products out there.,136,best dog food for maltese shih tzu mix,Best Puppy Food For Maltese,1,puppy-foods-for-maltese,True,True,False,False,True,False,False,False,2,335,2,,,,,,,1,1,15.0,0,1,0,0,14.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/puppy-foods-for-maltipoos_s237158,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Puppy Foods for Maltipoos 2026: According to Reviews | Chewy,65,Checkout Today's Best Puppy Foods for Maltipoos. Our customers believe that these are the Best Puppy Foods for Maltipoos products out there.,140,,Best Puppy Foods for Maltipoos,1,puppy-foods-for-maltipoos,True,True,False,False,True,False,False,False,1,335,2,,,,,,,,,,,,,,50.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/puppy-foods-for-pomeranians_s172286,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Puppy Foods for Pomeranians 2026: According to Reviews | Chewy,67,Checkout Today's Best Puppy Foods for Pomeranians. Our customers believe that these are the Best Puppy Foods for Pomeranians products out there.,144,best milk for pomeranian puppy,Best Food For Pomeranian Puppy,1,puppy-foods-for-pomeranians,True,True,False,False,True,False,False,False,3,335,2,,,,,,,1,1,13.0,0,1,0,0,12.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/puppy-foods-for-yorkshire-terriers_s172246,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Puppy Foods for Yorkshire Terriers 2026: According to Reviews | Chewy,74,Checkout Today's Best Puppy Foods for Yorkshire Terriers. Our customers believe that these are the Best Puppy Foods for Yorkshire Terriers products out there.,158,best puppy food for yorkies,Best Puppy Foods for Yorkshire Terriers,1,puppy-foods-for-yorkshire-terriers,True,True,False,False,True,False,False,False,2,335,2,,,,,,,7,7,8.83,5,0,1,1,24.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/treats-for-bulldogs_s143174,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Treats for Bulldogs 2026: According to Reviews | Chewy,59,Checkout Today's Best Treats for Bulldogs. Our customers believe that these are the Best Treats for Bulldogs products out there.,128,,Best Treats For Bulldogs,1,treats-for-bulldogs,True,True,False,False,True,False,False,False,1545,335,2,,,,,,,,,,,,,,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/dog-grooming-tools_s103384,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Dog Grooming Tools 2026: According to Reviews | Chewy,58,Checkout Today's Best Dog Grooming Tools. Our customers believe that these are the Best Dog Grooming Tools products out there.,126,chewy dog grooming,Best Dog Grooming Tools,1,dog-grooming-tools,True,True,False,False,True,False,False,True,448,336,2,,,,,,,1,1,9.0,1,0,0,0,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/dog-grooming-kits_s109256,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Dog Grooming Kits 2026: According to Reviews | Chewy,57,Checkout Today's Best Dog Grooming Kits. Our customers believe that these are the Best Dog Grooming Kits products out there.,124,best dog grooming vacuum,Best Dog Grooming Kits,1,dog-grooming-kits,True,True,False,False,True,False,False,True,353,336,2,,,,,,,6,6,22.75,0,2,2,2,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/horse-shampoos-conditioners_s124014,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Horse Shampoos & Conditioners 2026: According to Reviews | Chewy,69,Checkout Today's Best Horse Shampoos & Conditioners. Our customers believe that these are the Best Horse Shampoos & Conditioners products out there.,148,,Best Horse Shampoos & Conditioners,1,horse-shampoos-conditioners,True,True,False,False,True,False,False,False,47,337,2,,,,,,,,,,,,,,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/horse-riding-gloves-accessories_s124510,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Horse Riding Gloves & Accessories 2026: According to Reviews | Chewy,73,Checkout Today's Best Horse Riding Gloves & Accessories. Our customers believe that these are the Best Horse Riding Gloves & Accessories products out there.,156,best horse riding gloves and accessories,Best Horse Riding Gloves,1,horse-riding-gloves-accessories,True,True,False,False,True,False,False,False,102,338,2,,,,,,,2,2,26.0,0,0,2,0,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/dry-cat-foods_s112232,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Dry Cat Foods 2026: According to Reviews | Chewy,53,Checkout Today's Best Dry Cat Foods. Our customers believe that these are the Best Dry Cat Foods products out there.,116,cat food chewy,Best Dry Cat Food,1,dry-cat-foods,True,True,False,False,True,False,False,False,234,336,2,good,1819.0,good,0.0,,,10,10,10.75,5,1,2,2,5.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/fish-pond-supplies-accessories_s128092,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Fish Pond Supplies & Accessories 2026: According to Reviews | Chewy,72,Checkout Today's Best Fish Pond Supplies & Accessories. Our customers believe that these are the Best Fish Pond Supplies & Accessories products out there.,154,,Best Fish Pond Supplies And Accessories,1,fish-pond-supplies-accessories,True,True,False,False,True,False,False,False,280,335,2,,,,,,,,,,,,,,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/horse-health-products_s123886,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Horse Health Products 2026: According to Reviews | Chewy,61,Checkout Today's Best Horse Health Products. Our customers believe that these are the Best Horse Health Products products out there.,132,,Best Horse Health Products,1,horse-health-products,True,True,False,False,True,False,False,False,79,335,2,,,,,,,,,,,,,,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/horse-supplements_s123990,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Horse Supplements 2026: According to Reviews | Chewy,57,Checkout Today's Best Horse Supplements. Our customers believe that these are the Best Horse Supplements products out there.,124,,Best Horse Supplements,1,horse-supplements,True,True,False,False,True,False,False,True,281,335,2,,,,,,,,,,,,,,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/bird-feeders_s122390,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Bird Feeders 2026: According to Reviews | Chewy,52,Checkout Today's Best Bird Feeders. Our customers believe that these are the Best Bird Feeders products out there.,114,chewy bird feeders,Best Bird Feeders,1,bird-feeders,True,True,False,False,True,False,False,False,227,335,2,,,,,,,1,1,6.0,1,0,0,0,3.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/hopper-bird-feeders_s122838,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Hopper Bird Feeders 2026: According to Reviews | Chewy,59,Checkout Today's Best Hopper Bird Feeders. Our customers believe that these are the Best Hopper Bird Feeders products out there.,128,hopper bird feeders,Best Hopper Bird Feeders,1,hopper-bird-feeders,True,True,False,False,True,False,False,False,116,335,2,,,,,,,3,2,12.67,1,2,0,0,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/dog-teeth-cleaning-kits_s109144,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Dog Teeth Cleaning Kits 2026: According to Reviews | Chewy,63,Checkout Today's Best Dog Teeth Cleaning Kits. Our customers believe that these are the Best Dog Teeth Cleaning Kits products out there.,136,dog teeth cleaning kits on sale,Best Dog Teeth Cleaning Kits,1,dog-teeth-cleaning-kits,True,True,False,False,True,False,False,False,247,337,2,,,,,,,1,1,,0,0,0,1,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/dog-stain-removers_s109024,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Dog Stain Removers 2026: According to Reviews | Chewy,58,Checkout Today's Best Dog Stain Removers. Our customers believe that these are the Best Dog Stain Removers products out there.,126,dog stain remover,Best Dog Stain And Odor Remover,1,dog-stain-removers,True,True,False,False,True,False,False,False,16,336,2,,,,,,,1,1,27.0,0,0,1,0,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/rabbit-supplies-accessories_s127924,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Rabbit Supplies & Accessories 2026: According to Reviews | Chewy,69,Checkout Today's Best Rabbit Supplies & Accessories. Our customers believe that these are the Best Rabbit Supplies & Accessories products out there.,148,,Best Rabbit Supplies,1,rabbit-supplies-accessories,True,True,False,False,True,False,False,False,50,336,2,,,,,,,,,,,,,,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/rabbit-toys_s128228,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Rabbit Toys 2026: According to Reviews | Chewy,51,Checkout Today's Best Rabbit Toys. Our customers believe that these are the Best Rabbit Toys products out there.,112,rabbit toys and chews,Best Toys For Rabbits,1,rabbit-toys,True,True,False,False,True,False,False,False,66,336,2,,,,,,,3,3,27.0,0,0,2,1,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/rabbit-foods_s128172,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Rabbit Foods 2026: According to Reviews | Chewy,52,Checkout Today's Best Rabbit Foods. Our customers believe that these are the Best Rabbit Foods products out there.,114,chewy rabbit,Best Rabbit Food,1,rabbit-foods,True,True,False,False,True,False,False,True,91,336,2,,,,,,,2,2,,0,0,0,2,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/kidney-supplements-cats_s3897150,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Kidney Supplements for Cats 2026: According to Reviews | Chewy,67,Checkout Today's Best Kidney Supplements for Cats. Our customers believe that these are the Best Kidney Supplements for Cats products out there.,144,kidney supplements for cats,Best Kidney Supplements for Cats,1,kidney-supplements-cats,True,True,False,False,True,False,False,False,37,335,2,,,,,,,3,3,11.5,1,1,0,1,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/liver-supplements-cats_s112744,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Liver Supplements for Cats 2026: According to Reviews | Chewy,66,Checkout Today's Best Liver Supplements for Cats. Our customers believe that these are the Best Liver Supplements for Cats products out there.,142,liver supplements for cats,Best Liver Supplements For Cats,1,liver-supplements-cats,True,True,False,False,True,False,False,False,23,336,2,,,,,,,4,4,9.0,1,0,0,3,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/grain-free-dog-treats_s112000,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Grain-Free Dog Treats 2026: According to Reviews | Chewy,61,Checkout Today's Best Grain-Free Dog Treats. Our customers believe that these are the Best Grain-Free Dog Treats products out there.,132,,Best Grain-Free Dog Treats,1,grain-free-dog-treats,True,True,False,False,True,False,False,False,471,337,2,,,,,,,,,,,,,,1.0
Top Picks,Speed,INP measurement missing,https://www.chewy.com/best/milk-bone-dog-treats_s112016,True,"Add INP from CrUX, PageSpeed, or Botify exports.",,Best Milk-Bone Dog Treats 2026: According to Reviews | Chewy,60,Checkout Today's Best Milk-Bone Dog Treats. Our customers believe that these are the Best Milk-Bone Dog Treats products out there.,130,milk bone dog food,Best Milk-Bone Dog Treats,1,milk-bone-dog-treats,True,True,False,False,True,False,False,False,542,337,2,,,,,,,4,3,10.75,2,2,0,0,1.0
