page_type,category,issue,normalized_url,matched_botify,recommendation,evidence_value,title,title_length,meta_description,meta_description_length,main_keyword,h1,h1_count,url_slug,canonical_points_to_self,in_sitemaps,noindex,nofollow,breadcrumb_exists,product_exists,offer_exists,faq_exists,unique_inlinks,unique_outlinks,depth,lcp_status,lcp_value,cls_status,cls_value,inp_status,inp_value,ranking_keyword_rows,distinct_keywords,avg_current_rank,top10_keywords,quick_win_11_20_keywords,striking_distance_21_50_keywords,lost_or_unranked_keywords,botify_audience_keywords_to_90pct
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/chompems_f1v167729,True,Update URL patterns so the slug reflects the primary search intent.,chomp'ems,Chomp'ems - Free shipping | Chewy,33,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,chomp'ems,Chomp'ems,1,chompems,True,True,False,False,False,False,False,False,49,329,3,,,,,,,1,1,5.0,1,0,0,0,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/dogtra_f1v495025,True,Update URL patterns so the slug reflects the primary search intent.,dogtra dog collars,Dogtra - Free shipping | Chewy,30,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,dogtra dog collars,Dogtra,1,dogtra,True,True,False,False,False,False,False,False,56,339,3,,,,,,,2,2,18.0,0,2,0,0,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/drtims-aquatics_f1v498495,True,Update URL patterns so the slug reflects the primary search intent.,dr. tim's aquatics,DrTim's Aquatics - Free shipping | Chewy,40,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,dr. tim's aquatics,DrTim's Aquatics,1,drtims-aquatics,True,True,False,False,False,False,False,False,253,339,3,,,,,,,1,1,16.0,0,1,0,0,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/equerrys_f1v505863,True,Update URL patterns so the slug reflects the primary search intent.,equerrys horse supplements,Equerry's - Free shipping | Chewy,33,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,equerrys horse supplements,Equerry's,1,equerrys,True,True,False,False,False,False,False,False,23,316,3,,,,,,,1,1,,0,0,0,1,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/foufit_f1v782117,True,Update URL patterns so the slug reflects the primary search intent.,foufit dog toys,fouFIT - Free shipping | Chewy,30,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,foufit dog toys,fouFIT,1,foufit,True,True,False,False,False,False,False,False,97,339,3,,,,,,,3,3,2.67,3,0,0,0,2.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/fringe-studio_f1v354151,True,Update URL patterns so the slug reflects the primary search intent.,fringe dog mugs,Fringe Studio - Free shipping | Chewy,37,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,fringe dog mugs,Fringe Studio,1,fringe-studio,True,True,False,False,False,False,False,False,391,340,3,,,,,,,1,1,22.0,0,0,1,0,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/kasiks_f1v760191,True,Update URL patterns so the slug reflects the primary search intent.,kasiks dog food,KASIKS - Free shipping | Chewy,30,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,kasiks dog food,KASIKS,1,kasiks,True,True,False,False,False,False,False,False,18,313,3,,,,,,,2,2,9.0,1,0,0,1,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/leash-boss_f1v19254,True,Update URL patterns so the slug reflects the primary search intent.,leashboss,Leash Boss - Free shipping | Chewy,34,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,leashboss,Leash Boss,1,leash-boss,True,True,False,False,False,False,False,False,121,336,3,,,,,,,1,1,2.0,1,0,0,0,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/lennox_f1v167002,True,Update URL patterns so the slug reflects the primary search intent.,lennox dog treats,Lennox - Free shipping | Chewy,30,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,lennox dog treats,Lennox,1,lennox,True,True,False,False,False,False,False,False,20,319,3,,,,,,,1,1,4.0,1,0,0,0,2.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/licks_f1v471773,True,Update URL patterns so the slug reflects the primary search intent.,licks dog supplements,Licks - Free shipping | Chewy,29,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,licks dog supplements,Licks,1,licks,True,True,False,False,False,False,False,False,42,328,3,,,,,,,1,1,,0,0,0,1,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/lovintenders_f1v150771,True,Update URL patterns so the slug reflects the primary search intent.,lovin'tenders,Lovin'Tenders - Free shipping | Chewy,37,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,lovin'tenders,Lovin'Tenders,1,lovintenders,True,True,False,False,False,False,False,False,10,312,3,,,,,,,1,1,4.0,1,0,0,0,2.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/nala_f1v26374,True,Update URL patterns so the slug reflects the primary search intent.,nala dog toy,Nala - Free shipping | Chewy,28,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,nala dog toy,Nala,1,nala,True,True,False,False,False,False,False,False,38,339,3,,,,,,,1,1,16.0,0,1,0,0,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/organomics_f1v151049,True,Update URL patterns so the slug reflects the primary search intent.,organomics dog food,OrgaNOMics - Free shipping | Chewy,34,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,organomics dog food,OrgaNOMics,1,organomics,True,True,False,False,False,False,False,False,11,313,3,,,,,,,2,2,7.5,2,0,0,0,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/petnc_f1v322515,True,Update URL patterns so the slug reflects the primary search intent.,petnc natural care,petnc - Free shipping | Chewy,29,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,petnc natural care,petnc,1,petnc,True,True,False,False,False,False,False,False,15,317,3,,,,,,,1,1,,0,0,0,1,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/petocera_f1v333297,True,Update URL patterns so the slug reflects the primary search intent.,peto'cera,PetO'Cera - Free shipping | Chewy,33,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,peto'cera,PetO'Cera,1,petocera,True,False,False,False,False,False,False,False,9,310,3,,,,,,,1,1,4.0,1,0,0,0,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/rinse-ace_f1v527814,True,Update URL patterns so the slug reflects the primary search intent.,rinse ace dog grooming supplies,Rinse Ace - Free shipping | Chewy,33,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,rinse ace dog grooming supplies,Rinse Ace,1,rinse-ace,True,True,False,False,False,False,False,False,9,310,3,,,,,,,1,1,,0,0,0,1,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/sportpet-designs_f1v357352,True,Update URL patterns so the slug reflects the primary search intent.,sport pet,SportPet Designs - Free shipping | Chewy,40,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,sport pet,SportPet Designs,1,sportpet-designs,True,True,False,False,False,False,False,False,63,332,3,,,,,,,1,1,17.0,0,1,0,0,4.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/yummy-combs_f1v149988,True,Update URL patterns so the slug reflects the primary search intent.,yummy combs dog dental chews,Yummy Combs - Free shipping | Chewy,35,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,yummy combs dog dental chews,Yummy Combs,1,yummy-combs,True,True,False,False,False,False,False,False,20,322,3,,,,,,,1,1,5.0,1,0,0,0,2.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/small-dog-placemats_c342_f6v13790,True,Update URL patterns so the slug reflects the primary search intent.,small pet mats,SMALL BREED DOG PLACEMATS (Free Shipping) | Chewy,49,"Shop Chewy for the best deals on Small Breed Dog Placemats and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Small Breed Dog Placemats for your pet.",231,small pet mats,Small Breed Dog Placemats,1,small-dog-placemats,True,True,False,False,True,False,False,False,10,357,3,,,,,,,2,2,9.0,1,0,0,1,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/freshwater-aquarium-heaters_c2243_f84v376307,True,Update URL patterns so the slug reflects the primary search intent.,calentador para acuario,FRESHWATER AQUARIUM HEATERS & THERMOMETERS (Free Shipping) | Chewy,66,"Shop Chewy for the best deals on Freshwater Aquarium Heaters & Thermometers and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Freshwater Aquarium Heaters & Thermometers for your pet.",265,calentador para acuario,Freshwater Aquarium Heaters & Thermometers,1,freshwater-aquarium-heaters,True,True,False,False,True,False,False,False,10,358,3,,,,,,,3,3,16.5,0,2,0,1,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/goldfish-aquarium-cleaner_c929_f54v68200,True,Update URL patterns so the slug reflects the primary search intent.,goldfish tank cleaning supplies,GOLDFISH AQUARIUM CLEANER (Free Shipping) | Chewy,49,"Shop Chewy for the best deals on Goldfish Aquarium Cleaner and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Goldfish Aquarium Cleaner for your pet.",231,goldfish tank cleaning supplies,Goldfish Aquarium Cleaner,1,goldfish-aquarium-cleaner,True,True,False,False,True,False,False,False,17,340,3,,,,,,,2,2,,0,0,0,2,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/plastic-cat-id-tags_c403_f7v17023,True,Update URL patterns so the slug reflects the primary search intent.,top rated cat leashes collars bowls and id tags by chewy,PLASTIC CAT ID TAGS (Free Shipping) | Chewy,43,"Shop Chewy for the best deals on Plastic Cat ID Tags and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Plastic Cat ID Tags for your pet.",219,top rated cat leashes collars bowls and id tags by chewy,Plastic Cat ID Tags,1,plastic-cat-id-tags,True,True,False,False,True,False,False,False,17,336,3,,,,,,,1,1,16.0,0,1,0,0,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/revolution-dog-medicine_c11561_f1v366147,True,Update URL patterns so the slug reflects the primary search intent.,revolution pet pharmacy medications,REVOLUTION DOG MEDICINE (Free Shipping) | Chewy,47,"Shop Chewy for the best deals on Revolution Dog Medicine and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Revolution Dog Medicine for your pet.",227,revolution pet pharmacy medications,Revolution Dog Medicine,1,revolution-dog-medicine,True,True,False,False,True,False,False,False,1,320,3,,,,,,,1,1,17.0,0,1,0,0,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/rehydration-solution-cats_c11610_f87v380667,True,Update URL patterns so the slug reflects the primary search intent.,subcutaneous fluids for cats,REHYDRATION SOLUTION FOR CATS (Free Shipping) | Chewy,53,"Shop Chewy for the best deals on Rehydration Solution for Cats and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Rehydration Solution for Cats for your pet.",239,subcutaneous fluids for cats,Rehydration Solution for Cats,1,rehydration-solution-cats,True,True,False,False,True,False,False,True,6,331,3,,,,,,,5,4,9.8,3,2,0,0,7.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/dog-ear-mite-medicine_c11563_f87v380672,True,Update URL patterns so the slug reflects the primary search intent.,remedies for ear mites in dogs on sale,EAR MITE MEDICINE FOR DOGS (Free Shipping) | Chewy,50,"Shop Chewy for the best deals on Ear Mite Medicine for Dogs and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Ear Mite Medicine for Dogs for your pet.",233,remedies for ear mites in dogs on sale,Ear Mite Medicine for Dogs,1,dog-ear-mite-medicine,True,False,False,False,True,False,False,False,1,332,4,,,,,,,1,1,16.0,0,1,0,0,3.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/halloween-costumes-medium-dogs_c11498_f6v13791,True,Update URL patterns so the slug reflects the primary search intent.,chewy exclusive dog costumes on sale,HALLOWEEN COSTUMES FOR MEDIUM DOGS (Free Shipping) | Chewy,58,"Shop Chewy for the best deals on Halloween Costumes for Medium Dogs and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Halloween Costumes for Medium Dogs for your pet.",249,chewy exclusive dog costumes on sale,Halloween Costumes for Medium Dogs,1,halloween-costumes-medium-dogs,True,True,False,False,True,False,False,False,24,362,4,,,,,,,1,1,,0,0,0,1,2.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/spooky-dog-halloween-costumes_c11498_f152v318009,True,Update URL patterns so the slug reflects the primary search intent.,chewy exclusive dog costumes on sale,SPOOKY DOG HALLOWEEN COSTUMES (Free Shipping) | Chewy,53,"Shop Chewy for the best deals on Spooky Dog Halloween Costumes and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Spooky Dog Halloween Costumes for your pet.",239,chewy exclusive dog costumes on sale,Spooky Dog Halloween Costumes,1,spooky-dog-halloween-costumes,True,True,False,False,True,False,False,False,21,352,4,,,,,,,1,1,26.0,0,0,1,0,1.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/microchip-rfid-automatic-electronic_c1901_f100v374552,True,Update URL patterns so the slug reflects the primary search intent.,electronic dog doors,MICROCHIP / RFID AUTOMATIC & ELECTRONIC DOG DOORS (Free Shipping) | Chewy,73,"Shop Chewy for the best deals on Microchip / RFID Automatic & Electronic Dog Doors and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Microchip / RFID Automatic & Electronic Dog Doors for your pet.",279,electronic dog doors,Microchip / RFID Automatic & Electronic Dog Doors,1,microchip-rfid-automatic-electronic,True,False,False,False,True,False,False,False,1,322,4,,,,,,,2,2,24.0,0,1,1,0,5.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/disney-apparel_c14155_f218v775223,True,Update URL patterns so the slug reflects the primary search intent.,disney dog coats,DISNEY APPAREL (Free Shipping) | Chewy,38,"Delivering pet happiness by conveniently shipping 3,500+ brands of pet food and stuff (for free!) while ensuring at-risk animals' lives are improved across the planet. 1-800-672-4399",182,disney dog coats,Disney Apparel,1,disney-apparel,True,True,False,False,True,False,False,False,35,348,5,,,,,,,2,1,10.5,1,1,0,0,6.0
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/cyber-monday-pet-beds_c2732_f164v203019,True,Update URL patterns so the slug reflects the primary search intent.,cyber week deals on cat beds and houses,CYBER MONDAY PET BEDS (Free Shipping) | Chewy,45,"Shop Chewy for the best deals on Cyber Monday Pet Beds and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Cyber Monday Pet Beds for your pet.",223,cyber week deals on cat beds and houses,Cyber Monday Pet Beds,1,cyber-monday-pet-beds,True,True,False,False,True,False,False,False,424,349,5,,,,,,,1,1,29.0,0,0,1,0,
HVF,URL,URL slug does not align to main keyword,https://www.chewy.com/f/baltimore-ravens-pet-gear_c8486_f47v235750,True,Update URL patterns so the slug reflects the primary search intent.,raven dog toy,BALTIMORE RAVENS PET GEAR (Free Shipping) | Chewy,49,"Shop Chewy for the best deals on Ravens Pet Gear and more with fast free shipping, low prices, and award-winning customer service. Read ratings and reviews so you can find the right Ravens Pet Gear for your pet.",211,raven dog toy,Ravens Pet Gear,1,baltimore-ravens-pet-gear,True,True,False,False,True,False,False,False,40,370,7,,,,,,,1,1,,0,0,0,1,1.0
