page_type,category,issue,normalized_url,matched_botify,recommendation,evidence_value,title,title_length,meta_description,meta_description_length,main_keyword,h1,h1_count,url_slug,canonical_points_to_self,in_sitemaps,noindex,nofollow,breadcrumb_exists,product_exists,offer_exists,faq_exists,unique_inlinks,unique_outlinks,depth,lcp_status,lcp_value,cls_status,cls_value,inp_status,inp_value,ranking_keyword_rows,distinct_keywords,avg_current_rank,top10_keywords,quick_win_11_20_keywords,striking_distance_21_50_keywords,lost_or_unranked_keywords,botify_audience_keywords_to_90pct
HVF,H1,H1 is too generic,https://www.chewy.com/f/doxycycline_f1v502549,True,Make the H1 more descriptive of the page intent.,Doxycycline,Doxycycline - Free shipping | Chewy,35,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Doxycycline,1,doxycycline,True,False,False,False,False,False,False,False,26,306,3,,,,,,,,,,,,,,3.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/ecospaw_f1v219977,True,Make the H1 more descriptive of the page intent.,EcoSpaw,EcoSpaw - Free shipping | Chewy,31,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,EcoSpaw,1,ecospaw,True,True,False,False,False,False,False,False,18,316,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/odoban_f1v112453,True,Make the H1 more descriptive of the page intent.,OdoBan,OdoBan - Free shipping | Chewy,30,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,odoban,OdoBan,1,odoban,True,True,False,False,False,False,False,False,23,325,3,,,,,,,1,1,18.0,0,1,0,0,3.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/happycat_f1v28462,True,Make the H1 more descriptive of the page intent.,HappyCat,HappyCat - Free shipping | Chewy,32,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,HappyCat,1,happycat,True,True,False,False,False,False,False,False,16,318,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/catwater_f1v362057,True,Make the H1 more descriptive of the page intent.,CatWater,CatWater - Free shipping | Chewy,32,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,CatWater,1,catwater,,False,False,False,False,False,False,False,4,304,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/nurturecalm_f1v251003,True,Make the H1 more descriptive of the page intent.,NurtureCALM,NurtureCALM - Free shipping | Chewy,35,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,NurtureCALM,1,nurturecalm,,False,False,False,False,False,False,False,3,304,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/adm_f1v227981,True,Make the H1 more descriptive of the page intent.,ADM,ADM - Free shipping | Chewy,27,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,ADM,1,adm,True,True,False,False,False,False,False,False,35,335,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/ptlom_f1v21590,True,Make the H1 more descriptive of the page intent.,Ptlom,Ptlom - Free shipping | Chewy,29,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Ptlom,1,ptlom,True,True,False,False,False,False,False,False,97,320,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/helloreef_f1v19198,True,Make the H1 more descriptive of the page intent.,HelloReef,HelloReef - Free shipping | Chewy,33,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,HelloReef,1,helloreef,True,True,False,False,False,False,False,False,7,308,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/finfare_f1v25286,True,Make the H1 more descriptive of the page intent.,Finfare,Finfare - Free shipping | Chewy,31,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Finfare,1,finfare,True,True,False,False,False,False,False,False,16,311,3,,,,,,,,,,,,,,3.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/roostys_f1v31582,True,Make the H1 more descriptive of the page intent.,Roosty's,Roosty's - Free shipping | Chewy,32,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Roosty's,1,roostys,True,True,False,False,False,False,False,False,4,306,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/aspca_f1v294032,True,Make the H1 more descriptive of the page intent.,ASPCA,ASPCA - Free shipping | Chewy,29,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,ASPCA,1,aspca,True,True,False,False,False,False,False,False,56,339,3,,,,,,,,,,,,,,2.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/selarid_f1v259726,True,Make the H1 more descriptive of the page intent.,Selarid,Selarid - Free shipping | Chewy,31,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Selarid,1,selarid,True,True,False,False,False,False,False,False,8,310,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/birdology_f1v26990,True,Make the H1 more descriptive of the page intent.,Birdology,Birdology - Free shipping | Chewy,33,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Birdology,1,birdology,True,True,False,False,False,False,False,False,20,318,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/atrix_f1v18862,True,Make the H1 more descriptive of the page intent.,Atrix,Atrix - Free shipping | Chewy,29,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Atrix,1,atrix,True,True,False,False,False,False,False,False,22,325,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/aumuca_f1v20022,True,Make the H1 more descriptive of the page intent.,aumuca,aumuca - Free shipping | Chewy,30,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,aumuca,1,aumuca,True,True,False,False,False,False,False,False,13,311,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/easotic_f1v145847,True,Make the H1 more descriptive of the page intent.,Easotic,Easotic - Free shipping | Chewy,31,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Easotic,1,easotic,,False,False,False,False,False,False,False,2,304,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/kylinsure_f1v25182,True,Make the H1 more descriptive of the page intent.,Kylinsure,Kylinsure - Free shipping | Chewy,33,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Kylinsure,1,kylinsure,True,True,False,False,False,False,False,False,159,326,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/norbrook_f1v22638,True,Make the H1 more descriptive of the page intent.,Norbrook,Norbrook - Free shipping | Chewy,32,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Norbrook,1,norbrook,True,True,False,False,False,False,False,False,11,307,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/feandrea_f1v328011,True,Make the H1 more descriptive of the page intent.,FEANDREA,FEANDREA - Free shipping | Chewy,32,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,feandrea,FEANDREA,1,feandrea,True,True,False,False,False,False,False,False,149,339,3,,,,,,,1,1,9.0,1,0,0,0,3.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/ellenpent_f1v27118,True,Make the H1 more descriptive of the page intent.,Ellenpent,Ellenpent - Free shipping | Chewy,33,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Ellenpent,1,ellenpent,True,True,False,False,False,False,False,False,10,309,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/oase_f1v34094,True,Make the H1 more descriptive of the page intent.,Oase,Oase - Free shipping | Chewy,28,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Oase,1,oase,True,True,False,False,False,False,False,False,21,323,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/icelandic_f1v815111,True,Make the H1 more descriptive of the page intent.,Icelandic+,Icelandic+ - Free shipping | Chewy,34,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,icelandic dog treats,Icelandic+,1,icelandic,True,False,False,False,False,False,False,False,77,339,3,,,,,,,2,2,12.0,1,1,0,0,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/bonkers_f1v361161,True,Make the H1 more descriptive of the page intent.,BONKERS,BONKERS - Free shipping | Chewy,31,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,BONKERS,1,bonkers,True,True,False,False,False,False,False,False,54,339,3,,,,,,,,,,,,,,7.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/boyd_f1v528124,True,Make the H1 more descriptive of the page intent.,Boyd,Boyd - Free shipping | Chewy,28,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Boyd,1,boyd,True,True,False,False,False,False,False,False,26,314,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/furrihop_f1v33934,True,Make the H1 more descriptive of the page intent.,FurriHop,FurriHop - Free shipping | Chewy,32,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,FurriHop,1,furrihop,True,True,False,False,False,False,False,False,15,315,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/forticept_f1v357417,True,Make the H1 more descriptive of the page intent.,Forticept,Forticept - Free shipping | Chewy,33,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Forticept,1,forticept,True,True,False,False,False,False,False,False,10,311,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/petsmont_f1v457853,True,Make the H1 more descriptive of the page intent.,Petsmont,Petsmont - Free shipping | Chewy,32,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,petsmont,Petsmont,1,petsmont,True,True,False,False,False,False,False,False,8,309,3,,,,,,,1,1,7.0,1,0,0,0,2.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/oopsdoggy_f1v26798,True,Make the H1 more descriptive of the page intent.,OOPSDOGGY,OOPSDOGGY - Free shipping | Chewy,33,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,OOPSDOGGY,1,oopsdoggy,True,True,False,False,False,False,False,False,300,321,3,,,,,,,,,,,,,,2.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/cheerpals_f1v29878,True,Make the H1 more descriptive of the page intent.,CheerPals,CheerPals - Free shipping | Chewy,33,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,CheerPals,1,cheerpals,True,True,False,False,False,False,False,False,46,326,3,,,,,,,,,,,,,,3.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/cyclosporine_f1v463251,True,Make the H1 more descriptive of the page intent.,Cyclosporine,Cyclosporine - Free shipping | Chewy,36,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Cyclosporine,1,cyclosporine,,False,False,False,False,False,False,False,21,305,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/instinct_f1v397386,True,Make the H1 more descriptive of the page intent.,Instinct,Instinct - Free shipping | Chewy,32,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Instinct,1,instinct,True,False,False,False,False,False,False,False,287,339,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/redmond_f1v295943,True,Make the H1 more descriptive of the page intent.,Redmond,Redmond - Free shipping | Chewy,31,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Redmond,1,redmond,True,True,False,False,False,False,False,False,26,324,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/rescue_f1v23646,True,Make the H1 more descriptive of the page intent.,Rescue!,Rescue! - Free shipping | Chewy,31,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Rescue!,1,rescue,True,True,False,False,False,False,False,False,10,312,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/eureka_f1v116838,True,Make the H1 more descriptive of the page intent.,Eureka,Eureka - Free shipping | Chewy,30,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Eureka,1,eureka,True,True,False,False,False,False,False,False,21,324,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/optiwize_f1v27758,True,Make the H1 more descriptive of the page intent.,OptiWize,OptiWize - Free shipping | Chewy,32,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,OptiWize,1,optiwize,True,True,False,False,False,False,False,False,9,306,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/latanoprost_f1v117029,True,Make the H1 more descriptive of the page intent.,Latanoprost,Latanoprost - Free shipping | Chewy,35,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Latanoprost,1,latanoprost,,False,False,False,False,False,False,False,3,304,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/eox_f1v25486,True,Make the H1 more descriptive of the page intent.,EOX,EOX - Free shipping | Chewy,27,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,EOX,1,eox,True,True,False,False,False,False,False,False,15,315,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/invenho_f1v23182,True,Make the H1 more descriptive of the page intent.,Invenho,Invenho - Free shipping | Chewy,31,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Invenho,1,invenho,True,True,False,False,False,False,False,False,129,336,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/felanorm_f1v18358,True,Make the H1 more descriptive of the page intent.,Felanorm,Felanorm - Free shipping | Chewy,32,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Felanorm,1,felanorm,,False,False,False,False,False,False,False,3,304,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/mpco_f1v213552,True,Make the H1 more descriptive of the page intent.,MPCO,MPCO - Free shipping | Chewy,28,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,MPCO,1,mpco,,False,False,False,False,False,False,False,2,304,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/coohgrubs_f1v400535,True,Make the H1 more descriptive of the page intent.,COOHGRUBS,COOHGRUBS - Free shipping | Chewy,33,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,COOHGRUBS,1,coohgrubs,,False,False,False,False,False,False,False,7,305,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/tobydic_f1v19614,True,Make the H1 more descriptive of the page intent.,TOBYDIC,TOBYDIC - Free shipping | Chewy,31,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,TOBYDIC,1,tobydic,True,True,False,False,False,False,False,False,8,310,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/patpet_f1v401599,True,Make the H1 more descriptive of the page intent.,PATPET,PATPET - Free shipping | Chewy,30,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,PATPET,1,patpet,True,False,False,False,False,False,False,False,156,340,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/seedshub_f1v27710,True,Make the H1 more descriptive of the page intent.,Seedshub,Seedshub - Free shipping | Chewy,32,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Seedshub,1,seedshub,True,True,False,False,False,False,False,False,10,311,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/warcat_f1v25566,True,Make the H1 more descriptive of the page intent.,WARCAT,WARCAT - Free shipping | Chewy,30,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,WARCAT,1,warcat,True,True,False,False,False,False,False,False,28,313,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/oiibo_f1v286358,True,Make the H1 more descriptive of the page intent.,OiiBO,OiiBO - Free shipping | Chewy,29,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,oiibo,OiiBO,1,oiibo,True,True,False,False,False,False,False,False,17,313,3,,,,,,,1,1,2.0,1,0,0,0,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/seaview_f1v156590,True,Make the H1 more descriptive of the page intent.,Seaview,Seaview - Free shipping | Chewy,31,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Seaview,1,seaview,,False,False,False,False,False,False,False,16,305,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/cutebone_f1v224815,True,Make the H1 more descriptive of the page intent.,CuteBone,CuteBone - Free shipping | Chewy,32,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,CuteBone,1,cutebone,True,True,False,False,False,False,False,False,397,339,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/pawbee_f1v180498,True,Make the H1 more descriptive of the page intent.,PAWBEE,PAWBEE - Free shipping | Chewy,30,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,pawbee,PAWBEE,1,pawbee,True,False,False,False,False,False,False,False,12,314,3,,,,,,,1,1,5.0,1,0,0,0,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/barrier_f1v149745,True,Make the H1 more descriptive of the page intent.,Barrier,Barrier - Free shipping | Chewy,31,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Barrier,1,barrier,True,True,False,False,False,False,False,False,9,311,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/bonza_f1v357000,True,Make the H1 more descriptive of the page intent.,Bonza,Bonza - Free shipping | Chewy,29,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Bonza,1,bonza,,False,False,False,False,False,False,False,18,305,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/cocoyo_f1v462289,True,Make the H1 more descriptive of the page intent.,COCOYO,COCOYO - Free shipping | Chewy,30,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,COCOYO,1,cocoyo,True,True,False,False,False,False,False,False,31,318,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/monoject_f1v254170,True,Make the H1 more descriptive of the page intent.,Monoject,Monoject - Free shipping | Chewy,32,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Monoject,1,monoject,,False,False,False,False,False,False,False,4,305,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/sirwu_f1v31806,True,Make the H1 more descriptive of the page intent.,Sirwu,Sirwu - Free shipping | Chewy,29,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Sirwu,1,sirwu,,False,False,False,False,False,False,False,3,305,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/csi_f1v803363,True,Make the H1 more descriptive of the page intent.,CSI,CSI - Free shipping | Chewy,27,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,CSI,1,csi,True,True,False,False,False,False,False,False,17,315,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/delomo_f1v21766,True,Make the H1 more descriptive of the page intent.,Delomo,Delomo - Free shipping | Chewy,30,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Delomo,1,delomo,True,True,False,False,False,False,False,False,17,310,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/tscomon_f1v21030,True,Make the H1 more descriptive of the page intent.,TSCOMON,TSCOMON - Free shipping | Chewy,31,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,TSCOMON,1,tscomon,True,True,False,False,False,False,False,False,30,312,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/bueteka_f1v322302,True,Make the H1 more descriptive of the page intent.,Bueteka,Bueteka - Free shipping | Chewy,31,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,bueteka,Bueteka,1,bueteka,True,True,False,False,False,False,False,False,21,323,3,,,,,,,1,1,2.0,1,0,0,0,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/revolt_f1v211354,True,Make the H1 more descriptive of the page intent.,Revolt,Revolt - Free shipping | Chewy,30,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,Revolt,1,revolt,True,True,False,False,False,False,False,False,16,311,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/w-animals_f1v27398,True,Make the H1 more descriptive of the page intent.,A&W Animals,A&W Animals - Free shipping | Chewy,35,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,A&W Animals,1,w-animals,,False,False,False,False,False,False,False,1,304,3,,,,,,,,,,,,,,
HVF,H1,H1 is too generic,https://www.chewy.com/f/abba_f1v25670,True,Make the H1 more descriptive of the page intent.,ABBA,ABBA - Free shipping | Chewy,28,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,ABBA,1,abba,True,False,False,False,False,False,False,False,8,310,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/abbidot_f1v29758,True,Make the H1 more descriptive of the page intent.,ABBIDOT,ABBIDOT - Free shipping | Chewy,31,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,ABBIDOT,1,abbidot,True,True,False,False,False,False,False,False,5,306,3,,,,,,,,,,,,,,1.0
HVF,H1,H1 is too generic,https://www.chewy.com/f/ace2ace_f1v30422,True,Make the H1 more descriptive of the page intent.,ACE2ACE,ACE2ACE - Free shipping | Chewy,31,"Shop Chewy for low prices and the best products! We carry a large selection and the top brands like Frisco, Littlearth, and more. Find everything you need in one place. FREE shipping on orders $49+ and the BEST customer service!",228,,ACE2ACE,1,ace2ace,True,True,False,False,False,False,False,False,10,308,3,,,,,,,,,,,,,,1.0
