page_type,category,issue,normalized_url,matched_botify,recommendation,evidence_value,title,title_length,meta_description,meta_description_length,main_keyword,h1,h1_count,url_slug,canonical_points_to_self,in_sitemaps,noindex,nofollow,breadcrumb_exists,product_exists,offer_exists,faq_exists,unique_inlinks,unique_outlinks,depth,lcp_status,lcp_value,cls_status,cls_value,inp_status,inp_value,ranking_keyword_rows,distinct_keywords,avg_current_rank,top10_keywords,quick_win_11_20_keywords,striking_distance_21_50_keywords,lost_or_unranked_keywords,botify_audience_keywords_to_90pct
Top Picks,Links,Below inlink target,https://www.chewy.com/best/dog-foods-for-rottweilers_s140142,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",4,Best Dog Foods for Rottweilers 2026: According to Reviews | Chewy,65,Checkout Today's Best Dog Foods for Rottweilers. Our customers believe that these are the Best Dog Foods for Rottweilers products out there.,140,best dog foods for rottweilers,Best Dog Food For Rottweilers,1,dog-foods-for-rottweilers,True,True,False,False,True,False,False,False,4,335,2,,,,,,,12,12,10.36,7,3,1,1,12.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/puppy-foods-for-rottweilers_s172254,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",6,Best Puppy Foods for Rottweilers 2026: According to Reviews | Chewy,67,Checkout Today's Best Puppy Foods for Rottweilers. Our customers believe that these are the Best Puppy Foods for Rottweilers products out there.,144,best food for rottweiler puppies,Best Food For Rottweiler Puppy,1,puppy-foods-for-rottweilers,True,True,False,False,True,False,False,False,6,335,2,,,,,,,6,5,9.8,3,2,0,1,10.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/toys-for-rottweilers_s143134,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",3,Best Toys for Rottweilers 2026: According to Reviews | Chewy,60,Checkout Today's Best Toys for Rottweilers. Our customers believe that these are the Best Toys for Rottweilers products out there.,130,best toys for rottweilers,Best Dog Toys For Rottweilers,1,toys-for-rottweilers,True,True,False,False,True,False,False,False,3,335,2,,,,,,,1,1,8.0,1,0,0,0,9.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/dog-toys-for-dachshund_s143270,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",4,Best Dog Toys for Dachshund 2026: According to Reviews | Chewy,62,Checkout Today's Best Dog Toys for Dachshund. Our customers believe that these are the Best Dog Toys for Dachshund products out there.,134,best dog toys for dachshund,Best Toys For Dachshunds,1,dog-toys-for-dachshund,True,True,False,False,True,False,False,False,4,335,2,,,,,,,1,1,8.0,1,0,0,0,6.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/treats-for-dachshunds_s143182,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",2,Best Treats for Dachshunds 2026: According to Reviews | Chewy,61,Checkout Today's Best Treats for Dachshunds. Our customers believe that these are the Best Treats for Dachshunds products out there.,132,best treats for dachshunds,Best Dog Treats For Dachschunds,1,treats-for-dachshunds,True,True,False,False,True,False,False,False,2,335,2,,,,,,,1,1,24.0,0,0,1,0,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/dog-foods-for-cane-corsos_s140078,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",5,Best Dog Foods for Cane Corsos 2026: According to Reviews | Chewy,65,Checkout Today's Best Dog Foods for Cane Corsos. Our customers believe that these are the Best Dog Foods for Cane Corsos products out there.,140,best food for a cane corso,Best Dog Food For Cane Corsos,1,dog-foods-for-cane-corsos,True,True,False,False,True,False,False,True,5,335,2,,,,,,,4,4,24.0,0,1,1,2,2.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/dog-foods-for-yorkshire-terriers_s140166,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",2,Best Dog Foods for Yorkshire Terriers 2026: According to Reviews | Chewy,72,Checkout Today's Best Dog Foods for Yorkshire Terriers. Our customers believe that these are the Best Dog Foods for Yorkshire Terriers products out there.,154,best dog food for yorkies,Best Dog Food For Yorkies,1,dog-foods-for-yorkshire-terriers,True,True,False,False,True,False,False,False,2,335,2,,,,,,,19,19,12.5,10,4,4,1,21.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/puppy-foods-for-boxers_s237150,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",8,Best Puppy Foods for Boxers 2026: According to Reviews | Chewy,62,Checkout Today's Best Puppy Foods for Boxers. Our customers believe that these are the Best Puppy Foods for Boxers products out there.,134,,Best Puppy Food For Boxer,1,puppy-foods-for-boxers,True,True,False,False,True,False,False,False,8,335,2,,,,,,,,,,,,,,4.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/puppy-foods-for-cane-corsos_s237126,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",2,Best Puppy Foods for Cane Corsos 2026: According to Reviews | Chewy,67,Checkout Today's Best Puppy Foods for Cane Corsos. Our customers believe that these are the Best Puppy Foods for Cane Corsos products out there.,144,best puppy food for cane corso,Best Puppy Foods for Cane Corsos,1,puppy-foods-for-cane-corsos,True,True,False,False,True,False,False,False,2,335,2,,,,,,,21,21,11.88,6,10,0,5,19.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/puppy-foods-for-corgis_s237142,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",2,Best Puppy Foods for Corgis 2026: According to Reviews | Chewy,62,Checkout Today's Best Puppy Foods for Corgis. Our customers believe that these are the Best Puppy Foods for Corgis products out there.,134,,Best Dog Food For Corgi Puppies,1,puppy-foods-for-corgis,True,True,False,False,True,False,False,False,2,335,2,,,,,,,,,,,,,,12.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/puppy-foods-for-great-danes_s172302,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",1,Best Puppy Foods for Great Danes 2026: According to Reviews | Chewy,67,Checkout Today's Best Puppy Foods for Great Danes. Our customers believe that these are the Best Puppy Foods for Great Danes products out there.,144,,Best Dog Food For Great Dane Puppy,1,puppy-foods-for-great-danes,True,True,False,False,True,False,False,False,1,335,2,,,,,,,,,,,,,,7.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/puppy-foods-for-maltese_s237166,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",2,Best Puppy Foods for Maltese 2026: According to Reviews | Chewy,63,Checkout Today's Best Puppy Foods for Maltese. Our customers believe that these are the Best Puppy Foods for Maltese products out there.,136,best dog food for maltese shih tzu mix,Best Puppy Food For Maltese,1,puppy-foods-for-maltese,True,True,False,False,True,False,False,False,2,335,2,,,,,,,1,1,15.0,0,1,0,0,14.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/puppy-foods-for-maltipoos_s237158,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",1,Best Puppy Foods for Maltipoos 2026: According to Reviews | Chewy,65,Checkout Today's Best Puppy Foods for Maltipoos. Our customers believe that these are the Best Puppy Foods for Maltipoos products out there.,140,,Best Puppy Foods for Maltipoos,1,puppy-foods-for-maltipoos,True,True,False,False,True,False,False,False,1,335,2,,,,,,,,,,,,,,50.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/puppy-foods-for-pomeranians_s172286,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",3,Best Puppy Foods for Pomeranians 2026: According to Reviews | Chewy,67,Checkout Today's Best Puppy Foods for Pomeranians. Our customers believe that these are the Best Puppy Foods for Pomeranians products out there.,144,best milk for pomeranian puppy,Best Food For Pomeranian Puppy,1,puppy-foods-for-pomeranians,True,True,False,False,True,False,False,False,3,335,2,,,,,,,1,1,13.0,0,1,0,0,12.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/puppy-foods-for-yorkshire-terriers_s172246,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",2,Best Puppy Foods for Yorkshire Terriers 2026: According to Reviews | Chewy,74,Checkout Today's Best Puppy Foods for Yorkshire Terriers. Our customers believe that these are the Best Puppy Foods for Yorkshire Terriers products out there.,158,best puppy food for yorkies,Best Puppy Foods for Yorkshire Terriers,1,puppy-foods-for-yorkshire-terriers,True,True,False,False,True,False,False,False,2,335,2,,,,,,,7,7,8.83,5,0,1,1,24.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/dog-stain-removers_s109024,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",16,Best Dog Stain Removers 2026: According to Reviews | Chewy,58,Checkout Today's Best Dog Stain Removers. Our customers believe that these are the Best Dog Stain Removers products out there.,126,dog stain remover,Best Dog Stain And Odor Remover,1,dog-stain-removers,True,True,False,False,True,False,False,False,16,336,2,,,,,,,1,1,27.0,0,0,1,0,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/cat-anxiety-supplements_s113640,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",12,Best Cat Anxiety Supplements 2026: According to Reviews | Chewy,63,Checkout Today's Best Cat Anxiety Supplements. Our customers believe that these are the Best Cat Anxiety Supplements products out there.,136,,Best Cat Calming Supplements,1,cat-anxiety-supplements,True,True,False,False,True,False,False,False,12,338,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/saddle-pads_s124158,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",3,Best Saddle Pads 2026: According to Reviews | Chewy,51,Checkout Today's Best Saddle Pads. Our customers believe that these are the Best Saddle Pads products out there.,112,,Best Saddle Pad,1,saddle-pads,True,True,False,False,True,False,False,False,3,337,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/ration-balancers-horses_s124078,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",1,Best Ration Balancers for Horses 2026: According to Reviews | Chewy,67,Checkout Today's Best Ration Balancers for Horses. Our customers believe that these are the Best Ration Balancers for Horses products out there.,144,best ration balancer for metabolic horses,Best Ration Balancer For Horses,1,ration-balancers-horses,True,True,False,False,True,False,False,True,1,335,2,,,,,,,3,3,10.0,1,0,0,2,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/fly-sprays-horses_s124030,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",8,Best Fly Sprays for Horses 2026: According to Reviews | Chewy,61,Checkout Today's Best Fly Sprays for Horses. Our customers believe that these are the Best Fly Sprays for Horses products out there.,132,,Best Fly Sprays For Horses,1,fly-sprays-horses,True,True,False,False,True,False,False,False,8,335,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/fly-supplements-horses_s124038,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",18,Best Fly Supplements for Horses 2026: According to Reviews | Chewy,66,Checkout Today's Best Fly Supplements for Horses. Our customers believe that these are the Best Fly Supplements for Horses products out there.,142,,Best Fly Supplement For Horses,1,fly-supplements-horses,True,True,False,False,True,False,False,False,18,334,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/horse-liniments_s124046,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",3,Best Horse Liniments 2026: According to Reviews | Chewy,55,Checkout Today's Best Horse Liniments. Our customers believe that these are the Best Horse Liniments products out there.,120,best liniment for horses,Best Horse Liniment,1,horse-liniments,True,True,False,False,True,False,False,False,3,336,2,,,,,,,4,4,10.0,2,1,0,1,2.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/wound-treatments-horses_s124054,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",15,Best Wound Treatments for Horses 2026: According to Reviews | Chewy,67,Checkout Today's Best Wound Treatments for Horses. Our customers believe that these are the Best Wound Treatments for Horses products out there.,144,,Best Wound Treatment For Horses,1,wound-treatments-horses,True,True,False,False,True,False,False,True,15,336,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/chinchilla-habitats-enclosures_s128660,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",17,Best Chinchilla Habitats & Enclosures 2026: According to Reviews | Chewy,72,Checkout Today's Best Chinchilla Habitats & Enclosures. Our customers believe that these are the Best Chinchilla Habitats & Enclosures products out there.,154,best chinchilla habitats and enclosures,Best Chinchilla Habitats & Enclosures,1,chinchilla-habitats-enclosures,True,True,False,False,True,False,False,False,17,333,2,,,,,,,9,9,21.14,1,2,4,2,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/ferret-treats_s128348,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",16,Best Ferret Treats 2026: According to Reviews | Chewy,53,Checkout Today's Best Ferret Treats. Our customers believe that these are the Best Ferret Treats products out there.,116,,Best Ferret Treats,1,ferret-treats,True,True,False,False,True,False,False,False,16,336,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/ferret-water-bottles-feeders_s128356,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",14,Best Ferret Water Bottles & Feeders 2026: According to Reviews | Chewy,70,Checkout Today's Best Ferret Water Bottles & Feeders. Our customers believe that these are the Best Ferret Water Bottles & Feeders products out there.,150,,Best Ferret Water Bottle,1,ferret-water-bottles-feeders,True,True,False,False,True,False,False,False,14,336,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/gerbil-foods_s128692,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",19,Best Gerbil Foods 2026: According to Reviews | Chewy,52,Checkout Today's Best Gerbil Foods. Our customers believe that these are the Best Gerbil Foods products out there.,114,gerbil food,Best Gerbil Food,1,gerbil-foods,True,True,False,False,True,False,False,False,19,332,2,,,,,,,5,4,18.2,0,5,0,0,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/hedgehog-habitats-enclosures_s128452,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",15,Best Hedgehog Habitats & Enclosures 2026: According to Reviews | Chewy,70,Checkout Today's Best Hedgehog Habitats & Enclosures. Our customers believe that these are the Best Hedgehog Habitats & Enclosures products out there.,150,,Best Hedgehog Habitats & Enclosures,1,hedgehog-habitats-enclosures,True,True,False,False,True,False,False,False,15,332,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/hedgehog-litters_s128684,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",18,Best Hedgehog Litters 2026: According to Reviews | Chewy,56,Checkout Today's Best Hedgehog Litters. Our customers believe that these are the Best Hedgehog Litters products out there.,122,best hedgehog litters,Best Hedgehog Litter,1,hedgehog-litters,True,True,False,False,True,False,False,False,18,331,2,,,,,,,1,1,4.0,1,0,0,0,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/mouse-habitats-enclosures_s128460,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",15,Best Mouse Habitats & Enclosures 2026: According to Reviews | Chewy,67,Checkout Today's Best Mouse Habitats & Enclosures. Our customers believe that these are the Best Mouse Habitats & Enclosures products out there.,144,,Best Mouse Habitats & Enclosures,1,mouse-habitats-enclosures,True,True,False,False,True,False,False,False,15,331,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/rabbit-feeders_s129716,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",17,Best Rabbit Feeders 2026: According to Reviews | Chewy,54,Checkout Today's Best Rabbit Feeders. Our customers believe that these are the Best Rabbit Feeders products out there.,118,,Best Rabbit Feeders,1,rabbit-feeders,True,True,False,False,True,False,False,False,17,336,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/rabbit-litters_s128476,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",15,Best Rabbit Litters 2026: According to Reviews | Chewy,54,Checkout Today's Best Rabbit Litters. Our customers believe that these are the Best Rabbit Litters products out there.,118,best rabbit litters,Best Litter For Rabbits,1,rabbit-litters,True,True,False,False,True,False,False,False,15,336,2,,,,,,,2,2,17.0,0,1,0,1,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/rat-bedding_s128596,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",18,Best Rat Bedding 2026: According to Reviews | Chewy,51,Checkout Today's Best Rat Bedding. Our customers believe that these are the Best Rat Bedding products out there.,112,best rat bedding,Best Bedding For Rats,1,rat-bedding,True,True,False,False,True,False,False,False,18,333,2,,,,,,,2,2,11.0,0,1,0,1,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/sugar-glider-habitats-enclosures_s128556,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",11,Best Sugar Glider Habitats & Enclosures 2026: According to Reviews | Chewy,74,Checkout Today's Best Sugar Glider Habitats & Enclosures. Our customers believe that these are the Best Sugar Glider Habitats & Enclosures products out there.,158,best sugar glider habitats and enclosures,Best Sugar Glider Habitats & Enclosures,1,sugar-glider-habitats-enclosures,True,True,False,False,True,False,False,False,11,330,2,,,,,,,1,1,16.0,0,1,0,0,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/odor-control-cat-litters_s2098566,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",11,Best Odor Control Cat Litters 2026: According to Reviews | Chewy,64,Checkout Today's Best Odor Control Cat Litters. Our customers believe that these are the Best Odor Control Cat Litters products out there.,138,,Best Litter For Odor Control,1,odor-control-cat-litters,True,True,False,False,True,False,False,False,11,335,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/lightweight-cat-litters_s112408,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",17,Best Lightweight Cat Litters 2026: According to Reviews | Chewy,63,Checkout Today's Best Lightweight Cat Litters. Our customers believe that these are the Best Lightweight Cat Litters products out there.,136,lightweight cat litter reviews,Best Lightweight Cat Litter,1,lightweight-cat-litters,True,True,False,False,True,False,False,True,17,335,2,,,,,,,1,1,,0,0,0,1,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/canary-cages_s122990,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",5,Best Canary Cages 2026: According to Reviews | Chewy,52,Checkout Today's Best Canary Cages. Our customers believe that these are the Best Canary Cages products out there.,114,american singer canary cage,Best Canary Cage,1,canary-cages,True,True,False,False,True,False,False,False,5,329,2,,,,,,,2,2,24.0,0,0,2,0,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/canary-foods_s122982,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",5,Best Canary Foods 2026: According to Reviews | Chewy,52,Checkout Today's Best Canary Foods. Our customers believe that these are the Best Canary Foods products out there.,114,best canary food,Best Canary Food,1,canary-foods,True,True,False,False,True,False,False,False,5,329,2,,,,,,,7,7,15.86,2,3,2,0,3.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/canary-toys_s122726,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",5,Best Canary Toys 2026: According to Reviews | Chewy,51,Checkout Today's Best Canary Toys. Our customers believe that these are the Best Canary Toys products out there.,112,,Best Canary Toys,1,canary-toys,True,True,False,False,True,False,False,False,5,329,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/finch-cages_s123454,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",5,Best Finch Cages 2026: According to Reviews | Chewy,51,Checkout Today's Best Finch Cages. Our customers believe that these are the Best Finch Cages products out there.,112,best finch cages,Best Cage For Finches,1,finch-cages,True,True,False,False,True,False,False,False,5,329,2,,,,,,,4,4,14.5,0,2,0,2,2.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/finch-foods_s122710,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",5,Best Finch Foods 2026: According to Reviews | Chewy,51,Checkout Today's Best Finch Foods. Our customers believe that these are the Best Finch Foods products out there.,112,best finch foods,Best Finch Food,1,finch-foods,True,True,False,False,True,False,False,False,5,329,2,,,,,,,3,2,17.67,0,2,1,0,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/heated-cat-beds_s112296,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",14,Best Heated Cat Beds 2026: According to Reviews | Chewy,55,Checkout Today's Best Heated Cat Beds. Our customers believe that these are the Best Heated Cat Beds products out there.,120,heated cat beds on sale,Best Heated Cat Beds,1,heated-cat-beds,True,True,False,False,True,False,False,False,14,336,2,,,,,,,1,1,27.0,0,0,1,0,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/orthopedic-cat-beds_s112312,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",14,Best Orthopedic Cat Beds 2026: According to Reviews | Chewy,59,Checkout Today's Best Orthopedic Cat Beds. Our customers believe that these are the Best Orthopedic Cat Beds products out there.,128,,Best Orthopedic Cat Bed,1,orthopedic-cat-beds,True,True,False,False,True,False,False,False,14,336,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/cat-playpens_s112336,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",17,Best Cat Playpens 2026: According to Reviews | Chewy,52,Checkout Today's Best Cat Playpens . Our customers believe that these are the Best Cat Playpens products out there.,115,cat playpens,Best Cat Playpens,1,cat-playpens,True,True,False,False,True,False,False,False,17,337,2,,,,,,,3,3,24.33,0,1,2,0,2.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/cat-litter-pans_s112448,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",16,Best Cat Litter Pans 2026: According to Reviews | Chewy,55,Checkout Today's Best Cat Litter Pans. Our customers believe that these are the Best Cat Litter Pans products out there.,120,chewy litter box,Best Litter Pans For Cats,1,cat-litter-pans,True,True,False,False,True,False,False,False,16,336,2,,,,,,,2,2,20.0,0,1,0,1,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/corner-litter-boxes_s112488,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",13,Best Corner Litter Boxes 2026: According to Reviews | Chewy,59,Checkout Today's Best Corner Litter Boxes. Our customers believe that these are the Best Corner Litter Boxes products out there.,128,,Best Corner Cat Litter Box,1,corner-litter-boxes,True,True,False,False,True,False,False,False,13,334,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/top-entry-litter-boxes_s112480,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",13,Best Top Entry Litter Boxes 2026: According to Reviews | Chewy,62,Checkout Today's Best Top Entry Litter Boxes. Our customers believe that these are the Best Top Entry Litter Boxes products out there.,134,chewy cat litter box,Best Top Entry Litter Box,1,top-entry-litter-boxes,True,True,False,False,True,False,False,False,13,336,2,,,,,,,1,1,,0,0,0,1,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/cat-scratchers_s112280,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",11,Best Cat Scratchers 2026: According to Reviews | Chewy,54,Checkout Today's Best Cat Scratchers. Our customers believe that these are the Best Cat Scratchers products out there.,118,chewy cat scratching post,Best Cat Scratcher,1,cat-scratchers,True,True,False,False,True,False,False,False,11,336,2,,,,,,,4,4,6.25,4,0,0,0,4.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/cat-tunnels_s112272,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",3,Best Cat Tunnels 2026: According to Reviews | Chewy,51,Checkout Today's Best Cat Tunnels. Our customers believe that these are the Best Cat Tunnels products out there.,112,,Best Cat Tunnels,1,cat-tunnels,True,True,False,False,True,False,False,True,3,337,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/cat-wand-toys_s112528,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",12,Best Cat Wand Toys 2026: According to Reviews | Chewy,53,Checkout Today's Best Cat Wand Toys. Our customers believe that these are the Best Cat Wand Toys products out there.,116,,Best Cat Wand Toys,1,cat-wand-toys,True,True,False,False,True,False,False,False,12,336,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/catnips_s112792,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",7,Best Catnips 2026: According to Reviews | Chewy,47,Checkout Today's Best Catnips. Our customers believe that these are the Best Catnips products out there.,104,best catnip and cat grass,Best Catnip,1,catnips,True,True,False,False,True,False,False,False,7,336,2,,,,,,,1,1,16.0,0,1,0,0,4.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/cat-window-perches_s112504,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",18,Best Cat Window Perches 2026: According to Reviews | Chewy,58,Checkout Today's Best Cat Window Perches. Our customers believe that these are the Best Cat Window Perches products out there.,126,,Best Cat Window Perch,1,cat-window-perches,True,True,False,False,True,False,False,False,18,336,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/crystal-cat-litters_s2098590,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",18,Best Crystal Cat Litters 2026: According to Reviews | Chewy,59,Checkout Today's Best Crystal Cat Litters. Our customers believe that these are the Best Crystal Cat Litters products out there.,128,,Best Crystal Cat Litter,1,crystal-cat-litters,True,True,False,False,True,False,False,False,18,335,2,,,,,,,,,,,,,,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/betta-fish-foods_s128972,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",1,Best Betta Fish Foods 2026: According to Reviews | Chewy,56,Checkout Today's Best Betta Fish Foods. Our customers believe that these are the Best Betta Fish Foods products out there.,122,best betta food,Best Betta Fish Food,1,betta-fish-foods,True,True,False,False,True,False,False,True,1,325,2,,,,,,,22,20,20.95,0,8,12,2,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/betta-fish-tank-cleaners_s129612,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",1,Best Betta Fish Tank Cleaners 2026: According to Reviews | Chewy,64,Checkout Today's Best Betta Fish Tank Cleaners. Our customers believe that these are the Best Betta Fish Tank Cleaners products out there.,138,betta fish tank cleaner,Best Tank Cleaners For Betta,1,betta-fish-tank-cleaners,True,True,False,False,True,False,False,False,1,325,2,,,,,,,2,1,,0,0,0,2,1.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/betta-fish-tank-water-treatments_s129156,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",1,Best Betta Fish Tank Water Treatments 2026: According to Reviews | Chewy,72,Checkout Today's Best Betta Fish Tank Water Treatments. Our customers believe that these are the Best Betta Fish Tank Water Treatments products out there.,154,best betta fish tank water treatments,Best Betta Fish Tank Water Treatments,1,betta-fish-tank-water-treatments,True,True,False,False,True,False,False,True,1,325,2,,,,,,,11,9,13.5,2,6,0,3,3.0
Top Picks,Links,Below inlink target,https://www.chewy.com/best/betta-fish-tanks_s129140,True,"Increase internal links from relevant navigation, PLPs, PDPs, or editorial surfaces.",1,Best Betta Fish Tanks 2026: According to Reviews | Chewy,56,Checkout Today's Best Betta Fish Tanks. Our customers believe that these are the Best Betta Fish Tanks products out there.,122,,Best Betta Fish Tank,1,betta-fish-tanks,True,True,False,False,True,False,False,True,1,325,2,,,,,,,,,,,,,,1.0
